MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO000037,NCC039,SP0106,27/03/2025,997,103000.0
PO001750,NCC015,SP0113,31/01/2026,237,104500.0
PO9900023,NCC023,SP0171,20/03/2026,977,19900.0
PO000024,NCC038,SP0106,14/10/2025,872,130100.0
PO001384,NCC904,SP0012,01/02/2025,738,92200.0
PO001183,NCC021,SP0033,09/09/2025,827,69500.0
PO001994,NCC013,SP0087,04/02/2026,823,122500.0
PO000912,NCC012,SP0069,07/02/2025,297,35200.0
PO000822,NCC022,SP0182,04/05/2026,398,62800.0
PO000636,NCC020,SP0180,31/10/2025,322,806400.0
PO001954,NCC028,SP0068,11/09/2024,405,39500.0
PO002489,NCC027,SP0187,11/11/2025,782,140400.0
PO001599,NCC016,SP0161,19/12/2025,426,64500.0
PO000072,NCC018,SP0117,22/04/2025,615,32100.0
PO000686,NCC027,SP0189,09/11/2024,809,99200.0
PO000127,NCC010,SP0217,09/02/2026,165,166900.0
PO002115,NCC042,SP0005,07/02/2025,836,148500.0
PO000776,NCC018,SP0125,03/05/2026,467,162000.0
PO001849,NCC036,SP0129,01/10/2024,771,154500.0
PO000521,NCC032,SP0061,20/02/2025,295,146900.0
PO000441,NCC033,SP0219,11/01/2026,979,36300.0
PO001947,NCC031,SP0029,18/04/2025,400,161300.0
PO001961,NCC033,SP0156,26/10/2025,51,76500.0
PO001021,NCC007,SP0084,01/12/2024,169,80900.0
PO001127,NCC035,SP0036,29/05/2025,201,138000.0
PO002225,NCC029,SP0054,17/12/2025,951,70500.0
PO002799,NCC044,SP0097,21/02/2025,666,43600.0
PO002673,NCC010,SP0060,18/09/2025,445,19100.0
PO003019,NCC012,SP0189,17/09/2025,159,91800.0
PO002398,NCC037,SP0184,03/12/2024,501,162200.0
PO000053,NCC038,,28/07/2026,486,76000.0
PO002146,NCC039,SP0013,27/10/2024,808,70200.0
PO9900046,NCC002,SP0112,20/08/2024,91,111400.0
PO003100,NCC002,SP0078,11/05/2025,314,120400.0
PO003291,NCC024,SP0204,26/02/2025,171,741500.0
PO001441,NCC034,SP0176,22/12/2024,48,87600.0
PO000455,NCC901,SP0197,24/03/2026,249,531100.0
PO001150,NCC005,SP0012,27/01/2025,245,124200.0
PO000944,NCC007,SP0174,03/11/2024,296,431400.0
PO001965,NCC033,SP0188,22/09/2025,299,86000.0
PO002280,NCC045,SP0136,29/01/2025,835,583000.0
PO000450,NCC040,SP0023,18/07/2026,613,127000.0
PO002595,NCC018,SP0085,10/02/2026,507,67600.0
PO002323,NCC030,SP0163,21/05/2026,203,92700.0
PO000509,NCC041,SP0166,11/03/2026,962,244500.0
PO001400,NCC010,SP0204,07/11/2025,999,816500.0
PO001465,NCC037,SP0143,22/09/2025,175,89600.0
PO002098,NCC014,SP0093,20/05/2026,358,732700.0
PO001636,NCC023,SP0178,04/04/2026,568,117500.0
PO003341,NCC025,SP0165,18/04/2025,554,24200.0
PO002732,NCC043,SP0143,06/10/2024,848,99400.0
PO000386,NCC004,SP0132,20/06/2025,64,251700.0
PO001309,NCC014,SP0129,03/12/2024,686,130800.0
PO001368,NCC012,SP0099,28/07/2025,980,142400.0
PO000852,NCC028,SP0079,25/04/2025,88,22700.0
PO000069,NCC015,SP0079,26/11/2025,959,20400.0
PO003463,NCC034,SP0124,22/11/2025,548,45600.0
PO001314,NCC044,SP0196,12/09/2025,903,90500.0
PO001737,NCC013,SP0082,22/02/2026,638,541700.0
PO002013,NCC034,SP0198,30/04/2026,648,19000.0
PO002770,NCC031,SP0072,2026-01-22,544,442900.0
PO002207,NCC008,SP0202,24/09/2025,597,252700.0
PO002252,NCC041,SP0212,09/02/2026,855,129200.0
PO001608,NCC019,SP0072,25/05/2025,693,423400.0
PO000564,NCC005,SP0125,30/10/2024,349,150200.0
PO000319,NCC010,SP0174,22/11/2024,987,498200.0
PO002540,NCC036,SP0196,08/03/2025,509,94400.0
PO002984,NCC026,SP0023,03/23/2026,157,126700.0
PO000844,NCC035,SP0089,07/04/2026,750,117100.0
PO000525,NCC001,SP0107,23/09/2025,780,179800.0
PO000440,NCC045,SP0106,06/08/2025,526,123400.0
PO001045,NCC019,SP0066,29/08/2024,554,351000.0
PO002715,NCC017,SP0170,02/08/2024,695,161300.0
PO002109,NCC007,SP0019,19/05/2026,203,94600.0
PO003350,NCC017,SP0138,29/10/2024,547,23600.0
PO001882,NCC024,SP0028,19/07/2025,139,111800.0
PO002318,NCC005,SP0205,18/05/2026,325,326700.0
PO001795,NCC015,SP0100,19/12/2025,686,125900.0
PO001949,NCC032,SP0180,08/04/2025,992,764600.0
PO002615,NCC024,SP0087,24/07/2025,986,133100.0
PO002185,NCC021,SP0023,16/05/2025,636,126100.0
PO000630,NCC028,SP0149,27/11/2024,20,693900.0
PO001702,NCC031,SP0117,19/12/2025,356,31800.0
PO000085,NCC006,SP0154,04/04/2026,364,23500.0
PO001468,NCC008,SP0177,30/05/2026,693,152300.0
PO000678,NCC010,SP0073,22/05/2026,618,57500.0
PO003412,NCC012,SP0142,10/10/2025,897,371600.0
PO000400,NCC028,SP0119,30/11/2024,105,176000.0
PO001881,NCC018,SP0065,15/10/2024,921,474900.0
PO003213,NCC018,SP0089,20/08/2024,839,120100.0
PO001305,NCC041,SP0085,08/01/2026,730,77300.0
PO000858,NCC011,SP0111,13/04/2026,787,40300.0
PO002407,NCC040,SP0075,02/04/2025,521,101900.0
PO002178,NCC001,SP0091,31/12/2025,114,47000.0
PO002862,NCC014,SP0029,26/04/2025,797,127500.0
PO002600,NCC022,SP0182,05/11/2025,265,81700.0
PO000258,NCC039,SP0213,11/10/2025,242,25100.0
PO001658,NCC014,SP0196,2026-03-18,503,91800.0
PO001514,NCC022,SP0183,30/08/2025,542,93900.0
PO000267,NCC010,SP0173,06/06/2026,280,81500.0
PO000396,NCC022,SP0068,31/08/2025,502,38900.0
PO002887,NCC011,SP0063,10/01/2026,288,56300.0
PO003485,NCC012,SP0078,27/06/2025,571,127900.0
PO000162,NCC015,SP0196,15/07/2026,491,90100.0
PO000112,NCC013,SP0200,26/12/2024,673,313200.0
PO003461,NCC037,SP0028,08/04/2026,305,96600.0
PO001641,NCC017,SP0140,15/10/2024,314,169400.0
PO003099,NCC033,SP0084,18/10/2025,731,108900.0
PO001430,NCC023,SP0174,02/03/2026,512,535000.0
PO001699,NCC045,SP0039,21/03/2026,597,14400.0
PO002206,NCC038,SP0170,20/01/2026,318,149600.0
PO002546,NCC022,SP0070,25/03/2025,104,99500.0
PO002998,NCC023,SP0022,23/12/2025,697,845000.0
PO000180,NCC029,SP0098,28/09/2025,226,66000.0
PO000709,NCC002,SP0079,19/09/2025,856,20600.0
PO000338,NCC031,SP0192,28/06/2026,779,311700.0
PO001479,NCC033,SP0117,26/06/2026,744,31500.0
PO000031,NCC006,SP0006,23/07/2025,182,681000.0
PO001066,NCC026,SP0045,07/05/2025,706,114400.0
PO000392,NCC031,SP0181,04/04/2026,472,531700.0
PO001157,NCC002,SP0182,04/11/2024,405,73200.0
PO000179,NCC020,SP0141,07/02/2025,523,40900.0
PO000136,NCC031,SP0153,14/12/2025,714,108400.0
PO000108,NCC037,SP0151,08/04/2025,101,123600.0
PO000492,NCC044,SP0154,24/04/2025,166,23100.0
PO000877,NCC035,SP0035,09/08/2024,524,559500.0
PO001421,NCC022,SP0055,18/02/2025,316,175400.0
PO000973,NCC023,SP0109,19/02/2025,716,521900.0
PO000461,NCC008,SP0092,12/12/2025,252,30000.0
PO002655,NCC020,SP0215,25/05/2025,475,53100.0
PO002575,NCC034,SP0179,23/06/2025,29,143500.0
PO002967,NCC034,SP0205,10/08/2024,383,257900.0
PO000742,NCC030,SP0076,10/06/2025,118,67200.0
PO001024,NCC037,SP0032,11/16/2025,412,111500.0
PO001123,NCC024,SP0200,07/09/2024,917,343600.0
PO001500,NCC040,SP0123,12/05/2025,637,177300.0
PO001328,NCC012,SP0213,17/10/2025,154,24200.0
PO001561,NCC040,SP0104,28/05/2026,132,629600.0
PO000164,NCC019,SP0148,01/12/2025,980,35200.0
PO001516,NCC013,SP0045,04/12/2025,883,125200.0
PO000937,NCC003,SP0080,08/07/2025,466,93200.0
PO000697,NCC021,SP0104,26/04/2025,749,696900.0
PO002543,NCC001,SP0156,18/05/2025,835,75600.0
PO001004,NCC041,SP0058,09/09/2025,64,34800.0
PO001436,NCC045,SP0089,02/12/2024,835,121100.0
PO003061,NCC010,SP0193,26/09/2025,583,88100.0
PO001304,NCC025,SP0058,03/02/2025,944,33700.0
PO001347,NCC002,SP0074,12/01/2025,272,729500.0
PO000800,NCC907,SP0118,05/09/2024,651,130200.0
PO002728,NCC028,SP0171,01/08/2024,319,21500.0
PO000916,NCC031,SP0012,25/01/2025,474,89100.0
PO002336,NCC002,SP0214,12/05/2026,553,38000.0
PO000257,NCC005,SP0125,28/06/2025,290,152200.0
PO002993,NCC045,SP0199,08/08/2025,890,75600.0
PO001704,NCC027,SP0167,05/09/2025,697,28700.0
PO000436,NCC004,SP0159,05/03/2025,376,489600.0
PO003310,NCC905,SP0163,06/19/2025,256,126100.0
PO000553,NCC029,SP0135,25/10/2025,386,595200.0
PO002514,NCC031,SP0040,13/08/2024,761,125800.0
PO000286,NCC006,,14/07/2026,683,45100.0
PO002476,NCC004,SP0144,04/09/2025,195,124400.0
PO001274,NCC010,SP0071,06/02/2026,61,535600.0
PO001464,NCC011,SP0203,19/01/2025,984,570200.0
PO001614,NCC907,SP0044,23/05/2026,632,733200.0
PO000395,NCC005,SP0168,19/05/2025,401,20300.0
PO000860,NCC030,SP0178,29/03/2026,495,145100.0
PO001724,NCC020,SP0021,07/11/2025,748,35000.0
PO001063,NCC025,SP0115,30/06/2025,727,20100.0
PO002084,NCC009,SP0187,28/06/2025,487,148800.0
PO001167,NCC014,SP0044,10/01/2025,265,808100.0
PO000559,NCC022,SP0011,26/08/2025,20,28000.0
PO001392,NCC012,SP0114,13/03/2025,111,58100.0
PO001735,NCC020,SP0111,12/04/2026,430,36500.0
PO003259,NCC044,SP0032,05/05/2025,888,144800.0
PO002145,NCC022,SP0084,06/05/2025,783,109000.0
PO001611,NCC039,SP0194,16/01/2025,351,99000.0
PO001383,NCC024,SP0067,29/10/2025,994,11600.0
PO001352,NCC045,SP0106,13/04/2026,986,127200.0
PO001037,NCC006,SP0072,11/01/2026,879,433200.0
PO000643,NCC015,SP0119,30/07/2026,69,151700.0
PO002991,NCC033,SP0003,16/02/2025,513,43700.0
PO000674,NCC022,SP0220,24/10/2024,251,38100.0
PO001576,NCC042,SP0034,22/06/2026,910,134100.0
PO001606,NCC029,SP0209,27/12/2024,586,74800.0
PO002996,NCC011,SP0090,31/10/2024,946,491100.0
PO001462,NCC041,SP0050,05/10/2024,824,412200.0
PO001217,NCC035,SP0015,27/06/2026,873,69700.0
PO001260,NCC002,SP0213,01/09/2024,613,24800.0
PO001864,NCC020,SP0205,26/09/2025,137,307700.0
PO002237,NCC014,SP0197,06/01/2026,689,520900.0
PO001787,NCC030,SP0216,01/04/2025,952,52800.0
PO001629,NCC023,SP0038,29/09/2025,879,698800.0
PO002103,NCC003,SP0166,20/02/2026,793,198900.0
PO002693,NCC032,SP0029,13/10/2024,278,159800.0
PO000215,NCC009,SP0030,18/02/2026,730,568200.0
PO002224,NCC012,SP0034,29/09/2024,173,175700.0
PO000080,NCC023,SP0022,02/03/2026,427,773100.0
PO002437,NCC031,SP0034,07/08/2025,65,147100.0
PO001230,NCC009,SP0029,01/10/2024,953,140900.0
PO002583,NCC037,SP0141,26/12/2024,50,49500.0
PO9900021,NCC021,SP0122,27/04/2026,601,93300.0
PO000138,NCC026,SP0174,25/09/2024,918,519700.0
PO001195,NCC033,,24/06/2026,230,125900.0
PO001405,NCC043,SP0003,09/11/2024,885,46900.0
PO001076,NCC009,SP0099,26/09/2025,523,149300.0
PO000963,NCC029,SP0179,04/19/2026,504,121600.0
PO002162,NCC003,SP0123,08/11/2025,101,168700.0
PO001920,NCC022,SP0057,17/01/2025,685,141800.0
PO000707,NCC007,SP0049,05/09/2025,847,136500.0
PO002413,NCC029,SP0015,15/04/2026,268,50600.0
PO001422,NCC027,SP0072,31/07/2026,662,430500.0
PO002884,NCC035,SP0011,12/08/2025,926,28100.0
PO001783,NCC035,,21/01/2026,404,146700.0
PO001488,NCC025,SP0111,27/09/2024,435,40600.0
PO002497,NCC022,SP0181,2024-11-24,475,500500.0
PO002747,NCC034,SP0162,02/01/2025,838,116300.0
PO000792,NCC028,SP0167,08/10/2024,183,30100.0
PO003418,NCC003,SP0055,24/03/2025,843,148900.0
PO001475,NCC013,SP0068,02/06/2025,618,38400.0
PO9900041,NCC027,SP0025,02/05/2025,696,26400.0
PO001425,NCC008,SP0110,04/08/2024,577,38000.0
PO001533,NCC014,SP0107,10/05/2026,743,202800.0
PO003121,NCC027,SP0166,04/01/2026,858,211600.0
PO000347,NCC022,SP0211,20/03/2026,52,142400.0
PO002305,NCC028,SP0013,18/10/2024,675,81300.0
PO002334,NCC013,SP0025,10/09/2024,362,25500.0
PO001573,NCC032,SP0078,08/04/2025,919,109600.0
PO001887,NCC040,SP0210,02/11/2025,394,18600.0
PO002848,NCC033,SP0111,22/03/2025,297,39000.0
PO002740,NCC027,SP0165,05/04/2025,309,23300.0
PO002983,NCC032,SP0194,28/01/2026,403,83000.0
PO002412,NCC009,SP0067,09/12/2024,88,10800.0
PO000960,NCC037,SP0019,05/06/2025,606,95100.0
PO000702,NCC002,SP0107,25/10/2024,302,171800.0
PO002035,NCC044,SP0182,10/02/2025,277,62500.0
PO001639,NCC031,SP0062,05/05/2026,749,165800.0
PO003289,NCC014,SP0138,03/12/2025,701,22800.0
PO001897,NCC020,SP0103,31/12/2024,956,140400.0
PO001310,NCC038,SP0197,19/01/2025,20,599400.0
PO000781,NCC013,SP0125,16/06/2025,339,142600.0
PO002816,NCC016,SP0004,30/08/2024,839,115500.0
PO001540,NCC031,SP0158,13/12/2024,864,105700.0
PO001416,NCC030,SP0016,12/10/2024,703,563400.0
PO000694,NCC028,SP0092,23/10/2024,669,33000.0
PO003467,NCC042,SP0149,21/02/2026,866,812000.0
PO000059,NCC045,SP0145,14/08/2025,213,97300.0
PO003190,NCC017,SP0046,28/05/2026,359,28500.0
PO000867,NCC042,SP0191,29/12/2024,420,36300.0
PO000144,NCC041,SP0078,04/03/2025,176,108400.0
PO002113,NCC040,SP0175,28/11/2025,450,21100.0
PO003078,NCC005,SP0072,22/05/2026,218,467000.0
PO001706,NCC028,,23/06/2025,291,750700.0
PO000265,NCC033,SP0218,08/06/2026,493,104700.0
PO000446,NCC003,SP0028,17/05/2026,413,100700.0
PO002960,NCC011,SP0064,20/03/2025,211,118600.0
PO002494,NCC021,SP0151,12/04/2025,358,127100.0
PO002156,NCC032,SP0067,10/12/2025,534,11500.0
PO001182,NCC907,SP0116,14/06/2025,501,385800.0
PO000454,NCC032,SP0096,01/08/2025,164,40700.0
PO002801,NCC023,SP0113,24/05/2026,824,133500.0
PO000423,NCC039,SP0072,13/10/2024,723,381600.0
PO002931,NCC041,SP0187,19/09/2024,146,157400.0
PO001567,NCC014,SP0125,08/05/2025,831,124300.0
PO001680,NCC006,SP0136,2026-04-10,329,642400.0
PO002511,NCC026,SP0061,21/06/2026,702,122600.0
PO002964,NCC035,SP0111,24/11/2025,781,40900.0
PO000833,NCC037,SP0080,04/11/2025,598,109500.0
PO001014,NCC003,,18/12/2025,35,66100.0
PO001069,NCC028,SP0094,22/08/2024,21,82300.0
PO9900017,NCC024,SP0047,21/10/2024,713,105600.0
PO001054,NCC019,SP0149,07/09/2024,119,862200.0
PO001933,NCC002,,23/08/2024,34,24700.0
PO002803,NCC045,SP0075,04/01/2026,177,77700.0
PO9900038,NCC015,SP0096,21/02/2026,197,44200.0
PO003203,NCC030,SP0129,28/01/2026,174,151200.0
PO001083,NCC032,SP0122,11/12/2025,774,78800.0
PO003238,NCC037,SP0144,13/11/2025,580,133900.0
PO000836,NCC019,SP0180,19/12/2025,880,697000.0
PO002414,NCC021,SP0130,12/12/2025,594,128600.0
PO003320,NCC012,SP0186,08/02/2026,115,551300.0
PO001192,NCC044,SP0210,01/03/2026,755,20100.0
PO002469,NCC027,SP0084,25/04/2026,310,92600.0
PO000876,NCC002,SP0051,04/03/2025,102,191300.0
PO002899,NCC033,SP0048,16/10/2025,187,41700.0
PO000714,NCC034,SP0196,16/06/2025,548,90900.0
PO002128,NCC015,SP0119,21/04/2026,721,162900.0
PO001844,NCC010,SP0113,09/11/2024,660,130100.0
PO003085,NCC009,SP0011,10/01/2026,76,28200.0
PO002314,NCC029,SP0139,30/01/2026,208,152900.0
PO000762,NCC021,SP0072,04/08/2025,328,374200.0
PO000814,NCC010,SP0210,26/03/2026,288,19400.0
PO000893,NCC012,SP0093,10/06/2026,992,727900.0
PO003227,NCC022,SP0155,27/12/2025,619,164000.0
PO002030,NCC007,SP0047,21/12/2025,929,84600.0
PO002632,NCC043,SP0182,26/10/2024,683,60500.0
PO002730,NCC043,SP0163,06/01/2025,657,123000.0
PO001271,NCC024,SP0114,27/11/2025,488,62200.0
PO000211,NCC031,SP0002,21/08/2024,114,24700.0
PO002837,NCC004,SP0170,06/05/2025,669,138600.0
PO000189,NCC029,SP0193,13/03/2026,789,64400.0
PO001379,NCC003,SP0203,11/06/2026,852,742100.0
PO003042,NCC030,SP0088,01/12/2025,123,70200.0
PO001964,NCC002,SP0048,30/09/2025,555,43000.0
PO003249,NCC023,SP0194,05/01/2026,963,88500.0
PO001997,NCC020,SP0096,02/09/2024,545,43200.0
PO002164,NCC042,SP0178,07/08/2024,320,129500.0
PO002420,NCC021,SP0185,21/12/2025,438,21400.0
PO002978,NCC034,SP0208,02/12/2025,280,66100.0
PO001554,NCC039,SP0150,25/12/2024,896,115800.0
PO001525,NCC028,,19/05/2025,344,97000.0
PO000633,NCC045,SP0175,21/08/2025,67,22500.0
PO000359,NCC018,SP0161,18/03/2026,598,69100.0
PO000259,NCC010,SP0117,29/06/2025,594,33600.0
PO000868,NCC035,SP0009,27/12/2024,682,273200.0
PO000004,NCC007,SP0161,22/07/2025,506,76200.0
PO002768,NCC001,SP0111,05/11/2024,64,39100.0
PO003129,NCC037,SP0193,27/09/2025,552,74200.0
PO003018,NCC011,SP0192,03/01/2026,651,322900.0
PO001651,NCC041,SP0186,08/12/2024,717,742400.0
PO002771,NCC014,SP0024,07/09/2024,505,66600.0
PO000961,NCC005,SP0112,01/01/2025,720,101200.0
PO000121,NCC005,SP0140,16/01/2026,923,140100.0
PO003414,NCC031,SP0205,23/05/2026,271,300100.0
PO000522,NCC026,SP0024,05/12/2025,834,60600.0
PO002646,NCC040,SP0012,05/07/2025,203,123800.0
PO001106,NCC008,SP0055,03/12/2024,922,166700.0
PO001269,NCC022,SP0040,22/05/2025,324,137400.0
PO001454,NCC041,SP0213,21/07/2025,807,24600.0
PO001739,NCC015,SP0219,06/02/2026,81,37200.0
PO000271,NCC019,SP0016,07/03/2026,113,522500.0
PO002421,NCC001,SP0010,18/05/2025,855,498500.0
PO002863,NCC028,SP0044,09/10/2025,570,774800.0
PO000497,NCC015,SP0037,27/10/2025,890,118700.0
PO000951,NCC008,SP0184,19/01/2026,545,149400.0
PO001872,NCC012,SP0097,20/11/2025,513,59700.0
PO9900005,NCC044,,10/02/2025,277,62500.0
PO000748,NCC039,SP0149,02/11/2024,588,857700.0
PO003147,NCC014,SP0170,29/09/2025,144,144700.0
PO003088,NCC025,SP0156,29/04/2025,946,77700.0
PO000503,NCC032,SP0158,16/04/2026,717,93700.0
PO001178,NCC015,SP0206,29/04/2025,849,39600.0
PO000383,NCC005,SP0054,23/09/2024,416,91600.0
PO001669,NCC045,SP0190,20/11/2024,391,29100.0
PO002170,NCC020,SP0036,01/01/2025,96,166100.0
PO002275,NCC016,SP0148,17/05/2026,142,35500.0
PO000933,NCC042,SP0162,12/10/2025,858,96900.0
PO000769,NCC012,SP0116,04/12/2024,569,422800.0
PO000777,NCC041,SP0063,29/04/2025,642,54500.0
PO002106,NCC015,SP0195,19/05/2025,759,116500.0
PO002219,NCC039,SP0124,25/11/2025,414,40100.0
PO003035,NCC021,SP0115,02/02/2026,317,20900.0
PO000098,NCC020,SP0126,17/06/2026,150,76600.0
PO000926,NCC007,SP0025,05/02/2025,726,26900.0
PO9900009,NCC028,SP0191,28/08/2025,203,33600.0
PO001842,NCC037,SP0109,25/04/2025,243,576500.0
PO001052,NCC010,SP0194,15/03/2026,306,111400.0
PO001543,NCC004,SP0046,10/07/2026,199,27100.0
PO003353,NCC031,SP0213,13/03/2026,572,23200.0
PO001433,NCC013,SP0166,04/21/2026,715,244000.0
PO002499,NCC025,SP0111,11/03/2026,639,40700.0
PO002263,NCC039,SP0065,28/12/2024,827,471900.0
PO001149,NCC005,SP0021,12/05/2026,729,38000.0
PO002504,NCC038,SP0060,01/03/2025,863,21300.0
PO002886,NCC017,SP0173,11/09/2025,663,90300.0
PO000990,NCC030,SP0160,29/11/2025,828,50200.0
PO003094,NCC035,SP0165,18/11/2024,669,23400.0
PO000911,NCC009,SP0100,18/08/2024,70,152700.0
PO001848,NCC031,SP0101,30/04/2025,583,233900.0
PO003093,NCC004,SP0127,05/04/2026,778,28600.0
PO001164,NCC012,SP0036,07/02/2025,684,150400.0
PO000157,NCC005,SP0125,08/06/2026,28,123000.0
PO000663,NCC012,SP0185,06/06/2026,846,19000.0
PO000442,NCC908,SP0117,11/01/2025,156,33200.0
PO001531,NCC009,SP0064,10/10/2024,343,121900.0
PO000806,NCC042,SP0073,30/09/2025,559,59600.0
PO001880,NCC020,SP0196,22/09/2025,268,76600.0
PO000417,NCC014,SP0091,11/02/2025,74,46300.0
PO002689,NCC024,SP0175,19/01/2025,537,22100.0
PO001801,NCC019,,02/06/2025,150,654500.0
PO001869,NCC029,,10/09/2024,904,158500.0
PO003274,NCC012,SP0058,06/09/2024,33,32300.0
PO001300,NCC024,SP0114,16/06/2025,188,62700.0
PO003447,NCC022,SP0073,04/11/2024,877,54200.0
PO000025,NCC027,SP0025,02/05/2025,696,26400.0
PO001923,NCC022,SP0080,19/03/2025,450,109600.0
PO000167,NCC005,SP0179,05/04/2026,553,161300.0
PO001397,NCC021,SP0030,26/04/2025,283,521600.0
PO001740,NCC001,SP0192,10/10/2024,540,355200.0
PO001261,NCC016,SP0062,11/08/2025,490,142200.0
PO002712,NCC020,SP0067,17/05/2026,603,11500.0
PO000132,NCC005,SP0142,23/09/2025,310,359200.0
PO000105,NCC023,SP0205,24/08/2025,200,323300.0
PO003070,NCC041,SP0144,08/10/2024,359,136800.0
PO002062,NCC036,SP0066,2025-01-20,505,365100.0
PO002153,NCC009,SP0169,08/04/2025,119,461900.0
PO000335,NCC045,SP0069,27/05/2026,466,45700.0
PO003244,NCC040,SP0142,03/12/2025,938,334500.0
PO003295,NCC007,SP0181,18/10/2025,498,482000.0
PO000651,NCC021,SP0220,03/11/2025,43,41100.0
PO002828,NCC005,SP0020,20/04/2026,548,53400.0
PO000635,NCC002,SP0175,08/06/2025,439,20500.0
PO001937,NCC011,SP0202,11/01/2025,155,265000.0
PO000486,NCC024,SP0010,01/14/2025,853,641900.0
PO002078,NCC041,,13/08/2024,978,607100.0
PO002908,NCC022,SP0164,07/09/2025,630,454500.0
PO000035,NCC019,SP0134,28/04/2026,647,114900.0
PO002798,NCC001,SP0149,28/07/2026,425,761000.0
PO003397,NCC035,SP0072,21/07/2025,154,463300.0
PO001690,NCC042,SP0137,24/10/2025,406,725400.0
PO000909,NCC038,SP0016,22/06/2026,872,577000.0
PO002474,NCC040,SP0184,2025-02-20,821,131700.0
PO000238,NCC038,SP0100,15/01/2026,450,138500.0
PO003087,NCC020,SP0041,21/05/2025,837,803600.0
PO002737,NCC039,SP0183,01/08/2025,474,93800.0
PO000710,NCC026,SP0129,16/05/2026,897,159900.0
PO002123,NCC007,SP0178,03/10/2024,285,155000.0
PO000514,NCC022,SP0064,11/05/2026,496,111400.0
PO000401,NCC030,SP0024,30/10/2024,565,58200.0
PO003081,NCC038,SP0037,28/11/2025,931,112200.0
PO002073,NCC900,SP0026,06/10/2025,709,68300.0
PO000999,NCC031,SP0140,30/12/2024,146,175300.0
PO001927,NCC008,SP0090,13/02/2025,192,483200.0
PO000987,NCC008,SP0013,14/11/2025,779,81100.0
PO001906,NCC011,SP0175,20/02/2025,225,18500.0
PO002548,NCC045,SP0148,18/06/2026,349,39100.0
PO003102,NCC043,SP0116,18/12/2025,20,391100.0
PO000018,NCC018,SP0148,10/10/2024,505,35300.0
PO003344,NCC028,SP0020,18/05/2025,764,52900.0
PO002580,NCC034,SP0173,25/07/2025,559,107900.0
PO001341,NCC023,SP0087,13/03/2025,251,102400.0
PO001902,NCC014,SP0172,13/10/2024,679,491300.0
PO001262,NCC037,SP0158,02/09/2024,553,102600.0
PO001345,NCC028,SP0022,2026-03-01,712,663700.0
PO001275,NCC012,SP0043,17/03/2025,641,153800.0
PO000444,NCC040,SP0007,25/01/2025,745,139300.0
PO001034,NCC008,SP0006,16/02/2025,880,682200.0
PO001093,NCC030,SP0039,29/03/2026,161,15000.0
PO000601,NCC036,SP0096,02/11/2025,664,41500.0
PO002315,NCC042,SP0155,20/12/2024,422,132800.0
PO002038,NCC020,SP0184,24/02/2025,547,114600.0
PO003059,NCC003,SP0130,01/03/2026,48,133100.0
PO002286,NCC025,SP0162,10/04/2026,409,95700.0
PO001354,NCC034,SP0171,22/07/2026,273,19200.0
PO001772,NCC025,SP0062,17/05/2026,686,142200.0
PO002261,NCC029,SP0220,29/08/2025,410,43200.0
PO003148,NCC022,SP0032,25/06/2026,219,133400.0
PO001064,NCC035,SP0170,09/04/2025,721,144900.0
PO001910,NCC041,SP0039,09/20/2025,234,15700.0
PO000731,NCC027,SP0196,07/08/2024,254,68400.0
PO000864,NCC019,SP0037,23/06/2026,89,111000.0
PO002343,NCC029,SP0017,18/12/2025,599,38800.0
PO000089,NCC042,SP0132,27/12/2025,980,292600.0
PO001978,NCC021,,20/02/2026,520,135600.0
PO001209,NCC043,SP0187,31/01/2025,405,147700.0
PO002432,NCC024,SP0046,26/05/2026,556,27100.0
PO000074,NCC044,SP0106,11/02/2025,689,126600.0
PO000531,NCC037,SP0203,08/04/2026,355,728000.0
PO9900019,NCC029,SP0115,16/10/2025,599,21700.0
PO000585,NCC034,SP0127,21/10/2024,529,28400.0
PO002839,NCC013,SP0081,18/02/2026,87,29900.0
PO003258,NCC002,SP0024,19/04/2026,358,57100.0
PO002605,NCC028,SP0165,28/01/2026,777,23500.0
PO001998,NCC042,SP0002,21/11/2025,838,24300.0
PO000541,NCC016,SP0200,31/12/2025,575,292900.0
PO001983,NCC027,SP0207,10/02/2025,829,20300.0
PO001582,NCC030,SP0061,26/04/2026,755,126900.0
PO003285,NCC001,SP0213,05/12/2025,599,24500.0
PO000766,NCC017,SP0117,24/07/2026,544,31500.0
PO001854,NCC900,SP0194,06/05/2025,310,76200.0
PO002932,NCC045,SP0078,2025-09-09,222,115200.0
PO002720,NCC022,SP0069,10/02/2025,375,39400.0
PO003044,NCC036,SP0104,29/11/2024,690,610600.0
PO000629,NCC043,SP0040,22/08/2025,607,112200.0
PO002593,NCC004,,2026-06-03,346,129900.0
PO003383,NCC013,SP0071,09/07/2025,605,542100.0
PO000627,NCC023,SP0162,08/01/2026,736,113800.0
PO000117,NCC006,SP0093,11/08/2025,661,684700.0
PO002901,NCC035,SP0147,28/05/2025,83,44100.0
PO003098,NCC005,SP0104,24/02/2026,289,658000.0
PO001196,NCC005,SP0117,27/02/2025,219,33200.0
PO000380,NCC020,SP0025,08/09/2025,492,25200.0
PO001033,NCC014,SP0114,2026-02-08,770,53100.0
