MaHoaDon,MaDonHang,NgayXuatHoaDon,HanThanhToan,SoTien,DaThu,ConLai
hd000347,dh000318,27/08/2024,05/09/2024,15566000.0,15566000.0,0.0
hd000348,dh001258,29/08/2024,17/10/2024,642504000.0,320893100.0,321610900.0
hd000349,dh003982,2024-08-27,04/09/2024,1043700.0,1043700.0,0.0
hd000350,dh002032,27/08/2024,04/09/2024,140400.0,140400.0,0.0
hd000351,dh011948,30/08/2024,06/09/2024,576800.0,576800.0,0.0
hd000352,dh001710,27/08/2024,07/09/2024,1934600.0,1934600.0,0.0
hd000353,dh008967,30/08/2024,12/09/2024,357000.0,357000.0,0.0
hd000354,DH004503,30/08/2024,01/11/2024,488202500.0,311197000.0,177005500.0
hd000355,,29/08/2024,13/09/2024,4017000.0,4017000.0,0.0
hd000356,dh002444,31/08/2024,02/11/2024,374549300.0,374549300.0,0.0
hd000357,dh009071,31/08/2024,28/11/2024,158556400.0,158556400.0,0.0
hd000358,dh005001,30/08/2024,12/09/2024,3361000.0,3361000.0,0.0
hd000359,dh002229,28/08/2024,11/09/2024,378000.0,185100.0,192900.0
hd000360,dh006055,31/08/2024,08/11/2024,684288800.0,684288800.0,0.0
hd000361,DH003090,30/08/2024,2024-09-12,1083600.0,1083600.0,0.0
hd000362,dh009976,01/09/2024,27/11/2024,444450200.0,349400600.0,95049600.0
hd000363,dh002397,01/09/2024,23/10/2024,455318700.0,174788300.0,280530400.0
hd000364,dh008324,31/08/2024,27/11/2024,385674000.0,385674000.0,0.0
HD000365,dh005718,01/09/2024,15/09/2024,9360000.0,9360000.0,0.0
hd000366,dh004146,2024-08-30,06/09/2024,11149200.0,11149200.0,0.0
hd000367,DH009887,01/09/2024,09/09/2024,1972000.0,1972000.0,0.0
hd000368,dh010182,30/08/2024,17/10/2024,198562700.0,69121400.0,129441300.0
hd000369,dh003871,29/08/2024,11/24/2024,136336200.0,136336200.0,0.0
HD000370,dh001628,01/09/2024,18/11/2024,90263600.0,9953200.0,80310400.0
hd000371,dh006657,01/09/2024,16/11/2024,150644100.0,57823400.0,92820700.0
HD000372,,31/08/2024,10/09/2024,1180000.0,705900.0,474100.0
hd000373,dh003302,31/08/2024,13/09/2024,3496200.0,3496200.0,0.0
hd000374,dh006681,31/08/2024,15/10/2024,536903800.0,243125300.0,293778500.0
hd000375,dh006322,29/08/2024,25/10/2024,169878000.0,169878000.0,0.0
hd000376,dh000564,30/08/2024,08/11/2024,182191800.0,182191800.0,0.0
hd000377,dh010422,31/08/2024,08/09/2024,11240600.0,11240600.0,0.0
HD000378,dh005928,31/08/2024,27/10/2024,309177400.0,309177400.0,0.0
hd000379,dh007009,01/09/2024,08/09/2024,54000.0,54000.0,0.0
hd000380,dh011494,02/09/2024,19/10/2024,176807200.0,176807200.0,0.0
hd000381,DH005038,02/09/2024,16/09/2024,1299600.0,1299600.0,0.0
HD000382,dh011822,30/08/2024,02/11/2024,348172400.0,213327900.0,134844500.0
HD000383,dh000812,31/08/2024,12/09/2024,2115600.0,1320300.0,795300.0
HD000384,dh004822,09/01/2024,2024-10-17,145242600.0,60307700.0,84934900.0
hd000385,DH002570,31/08/2024,29/10/2024,228505200.0,24161800.0,204343400.0
hd000386,dh003255,01/09/2024,13/09/2024,1326400.0,1326400.0,0.0
hd000387,dh003891,01/09/2024,13/09/2024,5416200.0,3982000.0,1434200.0
hd000388,dh003266,30/08/2024,11/09/2024,510000.0,510000.0,0.0
hd000389,dh010426,30/08/2024,06/11/2024,247819000.0,39300800.0,208518200.0
HD000390,dh011786,31/08/2024,01/11/2024,45394200.0,45394200.0,0.0
HD000391,dh004316,31/08/2024,21/10/2024,273203100.0,94543000.0,178660100.0
hd000392,dh011439,31/08/2024,09/11/2024,99426000.0,61012800.0,38413200.0
hd000393,dh011772,01/09/2024,09/09/2024,2076600.0,2076600.0,0.0
hd000394,dh007114,03/09/2024,08/11/2024,187760600.0,60823700.0,126936900.0
hd000395,dh000685,31/08/2024,17/10/2024,391024500.0,164981000.0,226043500.0
hd000396,DH009594,03/09/2024,13/09/2024,2024700.0,1650400.0,374300.0
hd000397,dh010687,31/08/2024,09/09/2024,11238500.0,11238500.0,0.0
hd000398,dh008728,02/09/2024,25/10/2024,759046800.0,759046800.0,0.0
hd000399,dh010549,02/09/2024,13/09/2024,10528200.0,10528200.0,0.0
hd000400,DH002108,03/09/2024,26/11/2024,218695000.0,218695000.0,0.0
hd000401,dh000983,01/09/2024,07/11/2024,281964000.0,281964000.0,0.0
HD000402,dh011017,03/09/2024,10/09/2024,3078000.0,3078000.0,0.0
hd000403,DH900008,2024-09-01,26/10/2024,304737000.0,207079900.0,97657100.0
hd000404,dh011703,01/09/2024,28/10/2024,655463000.0,324767400.0,330695600.0
hd000405,dh002437,02/09/2024,18/11/2024,117655900.0,87171500.0,30484400.0
hd000406,dh011388,03/09/2024,10/09/2024,5033000.0,5033000.0,0.0
HD000407,dh008868,04/09/2024,2024-11-12,134230500.0,134230500.0,0.0
hd000408,dh009228,01/09/2024,31/10/2024,234641200.0,115099800.0,119541400.0
hd000409,dh003785,04/09/2024,17/09/2024,1188000.0,1188000.0,0.0
HD000410,dh009044,01/09/2024,13/09/2024,1233000.0,1233000.0,0.0
hd000411,dh003949,02/09/2024,15/09/2024,2773600.0,2773600.0,0.0
hd000412,dh002640,04/09/2024,11/11/2024,527275000.0,527275000.0,0.0
hd000413,dh005196,04/09/2024,2024-11-13,130910000.0,53389400.0,77520600.0
hd000414,dh003432,02/09/2024,16/11/2024,312093200.0,186038600.0,126054600.0
hd000415,dh003149,02/09/2024,16/09/2024,5229000.0,5229000.0,0.0
hd000416,dh008403,04/09/2024,19/11/2024,269797200.0,269797200.0,0.0
hd000417,dh007132,04/09/2024,18/09/2024,10399500.0,10399500.0,0.0
hd000418,dh004834,04/09/2024,23/11/2024,435124200.0,435124200.0,0.0
hd000419,dh002277,05/09/2024,01/12/2024,202045900.0,202045900.0,0.0
hd000420,dh007465,03/09/2024,28/10/2024,234052200.0,234052200.0,0.0
hd000421,dh007039,09/03/2024,13/09/2024,15975400.0,15975400.0,0.0
hd000422,dh002067,02/09/2024,09/12/2024,5906000.0,5906000.0,0.0
hd000423,dh002100,04/09/2024,2024-11-30,403803700.0,403803700.0,0.0
hd000424,dh010924,04/09/2024,17/09/2024,1977200.0,1977200.0,0.0
HD000425,dh010253,05/09/2024,29/10/2024,409193700.0,259631700.0,149562000.0
HD000426,dh005374,02/09/2024,30/11/2024,344835000.0,190645300.0,154189700.0
hd000427,DH008703,05/09/2024,31/10/2024,143507700.0,133408900.0,10098800.0
hd000428,dh008416,03/09/2024,11/09/2024,6229700.0,6229700.0,0.0
hd000429,dh008904,02/09/2024,14/09/2024,1234400.0,1234400.0,0.0
hd000430,dh006908,04/09/2024,21/11/2024,430882800.0,91945500.0,338937300.0
hd000431,dh003562,05/09/2024,24/11/2024,460618300.0,460618300.0,0.0
hd000432,dh008055,03/09/2024,2024-09-17,1757000.0,1757000.0,0.0
hd000433,dh001577,02/09/2024,16/09/2024,1156000.0,948200.0,207800.0
hd000434,dh008344,04/09/2024,22/10/2024,811384200.0,109638000.0,701746200.0
hd000435,dh007503,03/09/2024,13/11/2024,356058800.0,356058800.0,0.0
hd000436,dh007178,04/09/2024,21/10/2024,104225800.0,104225800.0,0.0
HD000437,,09/04/2024,13/11/2024,598883300.0,264221100.0,334662200.0
hd000438,dh010671,04/09/2024,23/11/2024,576975000.0,576975000.0,0.0
hd000439,dh007381,03/09/2024,15/09/2024,9535400.0,7337800.0,2197600.0
hd000440,dh011918,02/09/2024,13/09/2024,3918000.0,3918000.0,0.0
HD000441,dh009897,03/09/2024,13/09/2024,3313400.0,3213900.0,99500.0
hd000442,DH005927,05/09/2024,13/09/2024,5643900.0,5643900.0,0.0
hd000443,dh006333,06/09/2024,15/09/2024,6995000.0,6995000.0,0.0
hd000444,DH007977,05/09/2024,14/09/2024,10172700.0,4419100.0,5753600.0
HD000445,dh004633,06/09/2024,14/09/2024,875400.0,875400.0,0.0
HD000446,DH007558,05/09/2024,19/09/2024,7265700.0,7265700.0,0.0
hd000447,dh007124,04/09/2024,17/09/2024,3176800.0,2309200.0,867600.0
hd000448,dh003094,03/09/2024,10/09/2024,10182300.0,10182300.0,0.0
hd000449,dh007502,04/09/2024,21/11/2024,387643800.0,387643800.0,0.0
hd000450,dh003501,04/09/2024,11/09/2024,584000.0,584000.0,0.0
hd000451,dh002432,06/09/2024,14/09/2024,800200.0,800200.0,0.0
hd000452,dh011971,05/09/2024,20/11/2024,95111400.0,29826300.0,65285100.0
hd000453,dh011384,04/09/2024,13/09/2024,5164700.0,4490400.0,674300.0
hd000454,dh008859,04/09/2024,11/09/2024,577800.0,577800.0,0.0
hd000455,dh004032,05/09/2024,13/09/2024,7453400.0,7453400.0,0.0
HD000456,dh007758,05/09/2024,20/09/2024,1834000.0,1834000.0,0.0
hd000457,dh007327,06/09/2024,19/11/2024,375859200.0,184976600.0,190882600.0
HD000458,dh004122,04/09/2024,16/09/2024,584000.0,584000.0,0.0
hd000459,dh001526,05/09/2024,12/09/2024,505000.0,348700.0,156300.0
hd000460,dh008689,06/09/2024,16/09/2024,2100000.0,983100.0,1116900.0
hd000461,dh003555,04/09/2024,12/02/2024,550435800.0,550435800.0,0.0
hd000462,dh003585,04/09/2024,27/11/2024,94523100.0,87912300.0,6610800.0
hd000463,dh000561,04/09/2024,15/09/2024,1285200.0,1285200.0,0.0
HD000464,dh002328,04/09/2024,09/11/2024,492991000.0,492991000.0,0.0
hd000465,dh001494,06/09/2024,15/09/2024,5000000.0,5000000.0,0.0
hd000466,dh004238,06/09/2024,21/09/2024,547900.0,510300.0,37600.0
hd000467,DH007458,05/09/2024,29/11/2024,214877400.0,172012900.0,42864500.0
hd000468,dh000233,07/09/2024,21/09/2024,2222000.0,2222000.0,0.0
HD000469,dh010262,2024-09-05,03/12/2024,80418000.0,79589300.0,828700.0
HD000470,dh009582,07/09/2024,21/09/2024,3096000.0,3096000.0,0.0
hd000471,dh008258,04/09/2024,31/10/2024,117692200.0,117692200.0,0.0
hd000472,dh011901,06/09/2024,02/12/2024,157686500.0,144587000.0,13099500.0
hd000473,dh009707,05/09/2024,12/09/2024,427200.0,427200.0,0.0
hd000474,dh007759,04/09/2024,29/11/2024,237192000.0,80605100.0,156586900.0
hd000475,dh011658,07/09/2024,22/09/2024,2839400.0,2839400.0,0.0
hd000476,dh001617,06/09/2024,18/11/2024,427838800.0,4235500.0,423603300.0
hd000477,dh008507,08/09/2024,25/10/2024,328137400.0,328137400.0,0.0
hd000478,dh002705,07/09/2024,19/09/2024,2421600.0,1131200.0,1290400.0
hd000479,dh009380,08/09/2024,17/09/2024,7852700.0,6635400.0,1217300.0
hd000480,dh007823,06/09/2024,19/11/2024,350915200.0,303093100.0,47822100.0
hd000481,dh002265,08/09/2024,06/12/2024,174395800.0,174395800.0,0.0
hd000482,DH900005,08/09/2024,21/09/2024,4151000.0,4151000.0,0.0
hd000483,DH900000,05/09/2024,15/09/2024,5183000.0,5183000.0,0.0
hd000484,dh007118,07/09/2024,22/09/2024,5971200.0,5971200.0,0.0
hd000485,dh004062,06/09/2024,18/09/2024,2318400.0,2318400.0,0.0
hd000486,DH003878,06/09/2024,21/09/2024,2543700.0,2543700.0,0.0
HD000487,dh000725,05/09/2024,26/11/2024,814243400.0,524894100.0,289349300.0
HD000488,dh007375,06/09/2024,20/09/2024,3051400.0,3051400.0,0.0
hd000489,,07/09/2024,21/09/2024,8440800.0,8440800.0,0.0
hd000490,dh006806,08/09/2024,16/09/2024,72900.0,72900.0,0.0
hd000491,dh003464,2024-09-06,22/11/2024,349764400.0,349764400.0,0.0
hd000492,dh006932,07/09/2024,21/09/2024,173700.0,173700.0,0.0
hd000493,dh003196,08/09/2024,29/11/2024,144707500.0,48526900.0,96180600.0
hd000494,DH900001,07/09/2024,19/11/2024,301997500.0,301997500.0,0.0
hd000495,dh009586,09/09/2024,20/09/2024,3445800.0,3445800.0,0.0
hd000496,dh011858,08/09/2024,13/11/2024,56166800.0,41692500.0,14474300.0
HD000497,dh000295,06/09/2024,13/09/2024,6755700.0,695200.0,6060500.0
HD000498,dh003054,09/09/2024,18/09/2024,8588000.0,8588000.0,0.0
hd000499,dh005685,10/09/2024,18/09/2024,261400.0,207100.0,54300.0
HD000500,DH001833,08/09/2024,14/11/2024,285572200.0,285572200.0,0.0
hd000501,dh004843,10/09/2024,28/11/2024,113041300.0,113041300.0,0.0
hd000502,dh003395,09/09/2024,19/09/2024,208500.0,208500.0,0.0
HD000503,dh006081,08/09/2024,23/09/2024,7356600.0,7356600.0,0.0
hd000504,dh008995,08/09/2024,25/10/2024,532804200.0,284339500.0,248464700.0
hd000505,dh004908,10/09/2024,25/09/2024,120000.0,76300.0,43700.0
hd000506,dh010289,07/09/2024,09/11/2024,140141200.0,140141200.0,0.0
hd000507,dh000001,07/09/2024,16/11/2024,40207800.0,30145600.0,10062200.0
HD000508,dh006865,07/09/2024,17/11/2024,83384100.0,61842400.0,21541700.0
hd000509,dh003400,08/09/2024,21/09/2024,3642300.0,2680600.0,961700.0
hd000510,dh003488,09/09/2024,21/09/2024,10285000.0,10285000.0,0.0
hd000511,dh002801,08/09/2024,17/09/2024,4575000.0,4575000.0,0.0
hd000512,dh002847,10/09/2024,11/11/2024,492698300.0,363527000.0,129171300.0
hd000513,dh000612,11/09/2024,26/09/2024,12883000.0,9748300.0,3134700.0
hd000514,dh003813,09/09/2024,11/11/2024,513490000.0,513490000.0,0.0
hd000515,dh008121,09/09/2024,21/09/2024,479500.0,479500.0,0.0
hd000516,dh011077,09/09/2024,14/11/2024,541870400.0,541870400.0,0.0
HD000517,dh003078,08/09/2024,21/09/2024,10294800.0,10294800.0,0.0
HD000518,dh008818,08/09/2024,21/09/2024,11850000.0,11850000.0,0.0
hd000519,dh005711,11/09/2024,03/11/2024,513088400.0,513088400.0,0.0
hd000520,dh006144,08/09/2024,22/09/2024,460400.0,460400.0,0.0
hd000521,dh009960,10/09/2024,23/09/2024,2090000.0,2090000.0,0.0
hd000522,dh006397,11/09/2024,08/11/2024,152899200.0,152899200.0,0.0
HD000523,dh005861,08/09/2024,21/09/2024,3549000.0,3549000.0,0.0
hd000524,dh010781,08/09/2024,15/09/2024,11998800.0,11998800.0,0.0
hd000525,dh007770,11/09/2024,25/11/2024,394364200.0,394364200.0,0.0
hd000526,dh010641,12/09/2024,23/09/2024,4961000.0,4961000.0,0.0
hd000527,dh006578,10/09/2024,2024-09-22,2036700.0,2036700.0,0.0
HD000528,DH005289,10/09/2024,24/09/2024,6434500.0,6434500.0,0.0
hd000529,dh000470,12/09/2024,26/09/2024,11675400.0,11675400.0,0.0
hd000530,DH900000,11/09/2024,22/09/2024,394000.0,394000.0,0.0
hd000531,DH001815,11/09/2024,26/10/2024,325780200.0,325780200.0,0.0
HD000532,dh007023,11/09/2024,24/09/2024,828000.0,828000.0,0.0
hd000533,DH900003,09/09/2024,11/12/2024,222705800.0,73649600.0,149056200.0
hd000534,dh006888,12/09/2024,14/11/2024,196995000.0,196995000.0,0.0
HD000535,dh000134,11/09/2024,30/11/2024,311381800.0,311381800.0,0.0
hd000536,dh007176,11/09/2024,18/09/2024,3765600.0,3562200.0,203400.0
hd000537,dh005201,12/09/2024,06/11/2024,105041400.0,79559300.0,25482100.0
HD000538,dh007521,09/09/2024,21/09/2024,2546000.0,2546000.0,0.0
HD000539,DH006035,11/09/2024,18/09/2024,358200.0,358200.0,0.0
hd000540,dh003687,10/09/2024,15/11/2024,540303100.0,540303100.0,0.0
hd000541,dh001863,10/09/2024,23/09/2024,3743000.0,1234800.0,2508200.0
hd000542,dh003944,12/09/2024,23/09/2024,77900.0,60300.0,17600.0
hd000543,dh007520,09/10/2024,20/09/2024,661200.0,661200.0,0.0
hd000544,dh008338,09/09/2024,17/11/2024,473992400.0,234114400.0,239878000.0
hd000545,dh006603,11/09/2024,26/09/2024,8081800.0,8081800.0,0.0
hd000546,DH004091,12/09/2024,22/11/2024,371898900.0,231702200.0,140196700.0
hd000547,dh007872,12/09/2024,17/11/2024,647773600.0,647773600.0,0.0
hd000548,,2024-09-11,30/11/2024,272170000.0,173826500.0,98343500.0
hd000549,dh005627,13/09/2024,28/09/2024,2395800.0,2395800.0,0.0
HD000550,dh008152,11/09/2024,19/09/2024,2570100.0,2570100.0,0.0
hd000551,dh009504,13/09/2024,26/09/2024,2482000.0,2482000.0,0.0
hd000552,dh002409,11/09/2024,12/11/2024,276148400.0,274285500.0,1862900.0
hd000553,dh008216,13/09/2024,24/09/2024,174600.0,174600.0,0.0
hd000554,dh005543,13/09/2024,30/11/2024,266714100.0,34147800.0,232566300.0
hd000555,dh001598,11/09/2024,26/09/2024,11365700.0,11365700.0,0.0
hd000556,dh007720,12/09/2024,16/11/2024,277726000.0,119268000.0,158458000.0
hd000557,dh000307,13/09/2024,23/09/2024,713000.0,713000.0,0.0
HD000558,dh004140,12/09/2024,11/11/2024,381452600.0,176203700.0,205248900.0
hd000559,dh006683,12/09/2024,19/09/2024,8469600.0,8469600.0,0.0
HD000560,dh010045,13/09/2024,21/11/2024,311439900.0,149720500.0,161719400.0
hd000561,dh008432,11/09/2024,09/12/2024,106985600.0,74608700.0,32376900.0
hd000562,dh011682,14/09/2024,23/09/2024,896000.0,896000.0,0.0
hd000563,dh002341,11/09/2024,22/09/2024,298400.0,298400.0,0.0
hd000564,dh011956,11/09/2024,11/11/2024,359961300.0,18434300.0,341527000.0
hd000565,dh005736,13/09/2024,07/12/2024,225564400.0,101180700.0,124383700.0
hd000566,dh006388,11/09/2024,22/11/2024,321169600.0,321169600.0,0.0
hd000567,dh006508,12/09/2024,24/09/2024,1376000.0,1376000.0,0.0
hd000568,dh008841,11/09/2024,19/09/2024,662200.0,662200.0,0.0
hd000569,DH001263,14/09/2024,13/12/2024,172490800.0,21951200.0,150539600.0
hd000570,dh011614,11/09/2024,03/11/2024,362895000.0,362895000.0,0.0
hd000571,dh003290,13/09/2024,28/09/2024,579000.0,477200.0,101800.0
HD000572,dh011164,12/09/2024,21/09/2024,3060000.0,3060000.0,0.0
HD000573,dh005405,11/09/2024,18/11/2024,182908100.0,19404100.0,163504000.0
hd000574,DH007183,13/09/2024,25/09/2024,10104000.0,10104000.0,0.0
hd000575,dh010835,2024-09-13,23/09/2024,6636000.0,6636000.0,0.0
hd000576,dh007595,09/12/2024,20/09/2024,803400.0,803400.0,0.0
hd000577,dh002196,14/09/2024,30/11/2024,130239600.0,82980700.0,47258900.0
hd000578,dh003229,15/09/2024,29/09/2024,1584000.0,1584000.0,0.0
hd000579,dh008428,14/09/2024,11/12/2024,162487000.0,24062300.0,138424700.0
HD000580,dh010606,14/09/2024,04/12/2024,171639600.0,115523800.0,56115800.0
hd000581,dh001331,14/09/2024,13/11/2024,223553400.0,185930100.0,37623300.0
hd000582,dh007833,13/09/2024,25/09/2024,11142400.0,8188100.0,2954300.0
hd000583,dh003522,15/09/2024,27/09/2024,3566700.0,3566700.0,0.0
hd000584,DH000958,13/09/2024,26/09/2024,1530400.0,1530400.0,0.0
hd000585,dh006326,13/09/2024,23/11/2024,492807600.0,242612700.0,250194900.0
HD000586,dh011539,14/09/2024,02/11/2024,20616300.0,7182400.0,13433900.0
hd000587,dh007794,15/09/2024,24/11/2024,122698500.0,122698500.0,0.0
hd000588,dh002670,13/09/2024,25/09/2024,909000.0,909000.0,0.0
hd000589,dh009536,13/09/2024,28/09/2024,2625500.0,2625500.0,0.0
HD000590,,16/09/2024,16/11/2024,446872000.0,340232200.0,106639800.0
hd000591,dh009031,13/09/2024,23/09/2024,468000.0,468000.0,0.0
HD000592,dh007022,16/09/2024,05/12/2024,117946000.0,40679200.0,77266800.0
hd000593,dh000721,14/09/2024,24/09/2024,2166800.0,2166800.0,0.0
HD000594,dh002692,15/09/2024,07/12/2024,319874900.0,267994000.0,51880900.0
hd000595,dh010752,16/09/2024,16/11/2024,163205600.0,163205600.0,0.0
HD000596,dh008010,15/09/2024,01/11/2024,174444500.0,174444500.0,0.0
hd000597,dh009732,13/09/2024,24/09/2024,1833500.0,1833500.0,0.0
hd000598,dh008444,13/09/2024,12/12/2024,260446500.0,260446500.0,0.0
hd000599,dh001824,13/09/2024,29/10/2024,537899600.0,537899600.0,0.0
hd000600,dh003080,13/09/2024,2024-12-05,286240400.0,225724100.0,60516300.0
hd000601,dh001731,16/09/2024,23/11/2024,356002600.0,356002600.0,0.0
hd000602,DH010240,14/09/2024,21/11/2024,90203600.0,90203600.0,0.0
hd000603,dh009553,15/09/2024,30/10/2024,380288200.0,72550100.0,307738100.0
hd000604,dh009508,15/09/2024,07/11/2024,347077400.0,74321800.0,272755600.0
hd000605,,15/09/2024,24/09/2024,923000.0,923000.0,0.0
hd000606,DH003038,17/09/2024,27/09/2024,2741000.0,2741000.0,0.0
hd000607,dh011529,17/09/2024,26/09/2024,11260000.0,7945800.0,3314200.0
hd000608,dh008491,15/09/2024,26/09/2024,1691200.0,1691200.0,0.0
hd000609,dh006701,15/09/2024,08/12/2024,113267100.0,72858100.0,40409000.0
HD000610,dh000891,16/09/2024,23/11/2024,465701000.0,334919000.0,130782000.0
HD000611,,16/09/2024,08/11/2024,516253200.0,321796500.0,194456700.0
hd000612,dh000834,14/09/2024,02/12/2024,425509300.0,78231800.0,347277500.0
hd000613,dh008183,14/09/2024,30/10/2024,228528000.0,228528000.0,0.0
HD000614,dh001158,16/09/2024,12/11/2024,161354100.0,161354100.0,0.0
HD000615,dh004148,16/09/2024,28/09/2024,184400.0,184400.0,0.0
hd000616,dh002135,15/09/2024,29/09/2024,4316000.0,1849400.0,2466600.0
hd000617,DH007883,15/09/2024,25/09/2024,4928800.0,4040200.0,888600.0
hd000618,,15/09/2024,25/09/2024,3613000.0,3613000.0,0.0
hd000619,dh000365,15/09/2024,26/09/2024,306000.0,270900.0,35100.0
hd000620,dh007634,17/09/2024,05/11/2024,457287300.0,457287300.0,0.0
hd000621,dh009981,17/09/2024,25/09/2024,770000.0,770000.0,0.0
hd000622,dh001509,17/09/2024,24/09/2024,2221200.0,2221200.0,0.0
HD000623,dh011696,14/09/2024,04/12/2024,142446600.0,142446600.0,0.0
HD000624,dh009081,14/09/2024,26/09/2024,2754600.0,2754600.0,0.0
hd000625,dh005443,16/09/2024,11/12/2024,432203400.0,105454700.0,326748700.0
HD000626,dh001758,18/09/2024,27/09/2024,6950000.0,6950000.0,0.0
hd000627,dh008922,18/09/2024,02/10/2024,3119000.0,3119000.0,0.0
hd000628,dh001730,16/09/2024,29/09/2024,13335500.0,13335500.0,0.0
hd000629,dh011732,17/09/2024,24/09/2024,256000.0,256000.0,0.0
hd000630,dh008339,17/09/2024,26/09/2024,2975000.0,2975000.0,0.0
hd000631,dh001093,17/09/2024,26/09/2024,4154100.0,4154100.0,0.0
hd000632,dh004789,17/09/2024,26/09/2024,5726000.0,5726000.0,0.0
HD000633,dh002226,15/09/2024,28/11/2024,133275800.0,127736500.0,5539300.0
hd000634,dh009154,17/09/2024,2024-11-30,232564000.0,232564000.0,0.0
hd000635,dh000845,15/09/2024,26/09/2024,2210000.0,2210000.0,0.0
hd000636,dh011265,17/09/2024,24/09/2024,945000.0,945000.0,0.0
hd000637,dh003711,16/09/2024,24/09/2024,9810400.0,9810400.0,0.0
hd000638,dh008934,17/09/2024,30/09/2024,4629500.0,4629500.0,0.0
HD000639,dh010954,16/09/2024,14/11/2024,302213000.0,143395200.0,158817800.0
hd000640,DH003528,15/09/2024,29/09/2024,6980800.0,6980800.0,0.0
hd000641,dh001648,17/09/2024,01/10/2024,1782000.0,1629100.0,152900.0
hd000642,dh007462,15/09/2024,24/11/2024,232741800.0,164097600.0,68644200.0
HD000643,dh009179,17/09/2024,22/11/2024,241384000.0,241384000.0,0.0
HD000644,dh002556,17/09/2024,09/11/2024,166000400.0,69507200.0,96493200.0
hd000645,DH002225,16/09/2024,10/12/2024,168688000.0,109276500.0,59411500.0
hd000646,dh011697,15/09/2024,22/09/2024,309400.0,309400.0,0.0
HD000647,dh006277,09/16/2024,25/09/2024,2315200.0,2315200.0,0.0
hd000648,dh004987,18/09/2024,25/11/2024,433862600.0,433862600.0,0.0
HD000649,dh006924,17/09/2024,01/10/2024,296400.0,296400.0,0.0
hd000650,dh005283,18/09/2024,27/09/2024,1558400.0,1558400.0,0.0
hd000651,dh007058,19/09/2024,28/09/2024,2667000.0,2667000.0,0.0
hd000652,dh000050,16/09/2024,23/09/2024,4812800.0,4812800.0,0.0
hd000653,dh010764,17/09/2024,22/11/2024,525661000.0,525661000.0,0.0
HD000654,dh004129,19/09/2024,04/10/2024,1764000.0,1723700.0,40300.0
hd000655,dh000523,16/09/2024,01/10/2024,984800.0,984800.0,0.0
hd000656,dh011234,19/09/2024,01/12/2024,584483000.0,274435100.0,310047900.0
hd000657,dh001206,17/09/2024,22/11/2024,329646100.0,222833700.0,106812400.0
hd000658,dh000929,16/09/2024,11/11/2024,471234000.0,395034700.0,76199300.0
hd000659,dh009222,18/09/2024,03/11/2024,720981600.0,720981600.0,0.0
hd000660,dh002218,20/09/2024,04/10/2024,1930000.0,1930000.0,0.0
hd000661,dh001359,20/09/2024,29/09/2024,8550000.0,8550000.0,0.0
HD000662,dh000004,18/09/2024,30/09/2024,2373300.0,2373300.0,0.0
hd000663,dh011274,18/09/2024,17/11/2024,367802100.0,201984700.0,165817400.0
hd000664,dh008513,19/09/2024,27/09/2024,1077900.0,1077900.0,0.0
hd000665,,17/09/2024,28/09/2024,1932400.0,1932400.0,0.0
hd000666,dh011333,18/09/2024,29/09/2024,2901000.0,2901000.0,0.0
HD000667,dh003968,18/09/2024,03/10/2024,128000.0,128000.0,0.0
