MaHoaDon,MaDonHang,NgayXuatHoaDon,HanThanhToan,SoTien,DaThu,ConLai
HD000266,DH008133,2024-08-23 14:31:00,2024-11-11 14:31:00,442303500.0,295451600.0,146851900.0
HD000267,DH005766,2024-08-24 17:05:00,2024-11-13 17:05:00,335489200.0,225288200.0,110201000.0
HD000268,DH000230,2024-08-21 17:53:00,2024-11-07 17:53:00,365076000.0,365076000.0,0.0
HD000269,DH005573,2024-08-21 18:44:00,2024-08-28 18:44:00,52000.0,52000.0,0.0
HD000270,DH002681,2024-08-23 18:55:00,2024-11-17 18:55:00,500712000.0,500712000.0,0.0
HD000271,DH002464,2024-08-24 22:00:00,2024-09-08 22:00:00,3946200.0,3946200.0,0.0
HD000272,DH006882,2024-08-22 23:06:00,2024-08-31 23:06:00,1332800.0,885900.0,446900.0
HD000273,DH009974,2024-08-24 02:23:00,2024-09-08 02:23:00,1399000.0,1399000.0,0.0
HD000274,DH003326,2024-08-24 03:22:00,2024-11-05 03:22:00,150075800.0,150075800.0,0.0
HD000275,DH009763,2024-08-24 04:11:00,2024-09-03 04:11:00,1558900.0,1558900.0,0.0
HD000276,DH011823,2024-08-25 04:26:00,2024-10-26 04:26:00,423279200.0,423279200.0,0.0
HD000277,DH004935,2024-08-24 05:56:00,2024-11-07 05:56:00,312178800.0,312178800.0,0.0
HD000278,DH007646,2024-08-24 06:27:00,2024-09-03 06:27:00,9385000.0,9385000.0,0.0
HD000279,DH006048,2024-08-23 06:52:00,2024-09-07 06:52:00,12977900.0,12977900.0,0.0
HD000280,DH010098,2024-08-25 06:55:00,2024-10-11 06:55:00,262866200.0,256552100.0,6314100.0
HD000281,DH010518,2024-08-22 08:51:00,2024-08-31 08:51:00,3477600.0,3477600.0,0.0
HD000282,DH003208,2024-08-23 11:34:00,2024-11-16 11:34:00,497876600.0,32617600.0,465259000.0
HD000283,DH005108,2024-08-25 13:17:00,2024-11-21 13:17:00,223363800.0,181074100.0,42289700.0
HD000284,DH001728,2024-08-25 14:17:00,2024-10-19 14:17:00,617125100.0,617125100.0,0.0
HD000285,DH011343,2024-08-22 14:31:00,2024-11-08 14:31:00,354627400.0,354627400.0,0.0
HD000286,DH005320,2024-08-25 15:07:00,2024-09-08 15:07:00,721800.0,721800.0,0.0
HD000287,DH009086,2024-08-24 18:49:00,2024-11-14 18:49:00,145690800.0,44469700.0,101221100.0
HD000288,DH003619,2024-08-22 20:11:00,2024-09-01 20:11:00,5845400.0,5845400.0,0.0
HD000289,DH007956,2024-08-24 05:59:00,2024-10-18 05:59:00,464788200.0,464788200.0,0.0
HD000290,DH005691,2024-08-24 08:34:00,2024-09-02 08:34:00,59000.0,59000.0,0.0
HD000291,DH007179,2024-08-23 09:04:00,2024-09-06 09:04:00,4127000.0,4127000.0,0.0
HD000292,DH008143,2024-08-24 10:06:00,2024-09-08 10:06:00,4087400.0,4087400.0,0.0
HD000293,DH000949,2024-08-25 16:55:00,2024-10-26 16:55:00,278421300.0,278421300.0,0.0
HD000294,DH009814,2024-08-26 21:13:00,2024-10-31 21:13:00,558961400.0,474457400.0,84504000.0
HD000295,DH010941,2024-08-25 23:30:00,2024-09-09 23:30:00,1182000.0,1182000.0,0.0
HD000296,DH008364,2024-08-27 01:12:00,2024-09-08 01:12:00,8257700.0,6909000.0,1348700.0
HD000297,DH001721,2024-08-27 02:24:00,2024-11-23 02:24:00,535502000.0,161635000.0,373867000.0
HD000298,DH000935,2024-08-26 02:45:00,2024-09-02 02:45:00,2456200.0,2456200.0,0.0
HD000299,DH006541,2024-08-27 03:21:00,2024-09-04 03:21:00,1726100.0,1726100.0,0.0
HD000300,DH004587,2024-08-26 04:13:00,2024-09-09 04:13:00,1950800.0,1950800.0,0.0
HD000301,DH000388,2024-08-25 10:26:00,2024-11-03 10:26:00,110382400.0,110382400.0,0.0
HD000302,DH008797,2024-08-26 11:48:00,2024-09-07 11:48:00,338400.0,286500.0,51900.0
HD000303,DH005323,2024-08-27 11:54:00,2024-09-03 11:54:00,2678000.0,2678000.0,0.0
HD000304,DH002066,2024-08-24 12:15:00,2024-09-04 12:15:00,31000.0,31000.0,0.0
HD000305,DH007699,2024-08-24 14:21:00,2024-10-09 14:21:00,246787900.0,35913700.0,210874200.0
HD000306,DH008068,2024-08-25 15:16:00,2024-09-01 15:16:00,746700.0,128000.0,618700.0
HD000307,DH006836,2024-08-25 15:21:00,2024-09-09 15:21:00,5447200.0,5447200.0,0.0
HD000308,DH008518,2024-08-25 15:43:00,2024-10-25 15:43:00,424747400.0,424747400.0,0.0
HD000309,DH008265,2024-08-24 16:34:00,2024-11-21 16:34:00,299552000.0,299552000.0,0.0
HD000310,DH002006,2024-08-26 18:59:00,2024-09-07 18:59:00,3215600.0,1947600.0,1268000.0
HD000311,DH010229,2024-08-26 22:34:00,2024-09-06 22:34:00,16436800.0,16436800.0,0.0
HD000312,DH008462,2024-08-27 02:09:00,2024-09-03 02:09:00,208000.0,37800.0,170200.0
HD000313,DH000806,2024-08-25 03:04:00,2024-10-27 03:04:00,809383400.0,809383400.0,0.0
HD000314,DH004652,2024-08-25 03:15:00,2024-09-05 03:15:00,8418000.0,8418000.0,0.0
HD000315,DH008809,2024-08-25 04:31:00,2024-09-04 04:31:00,842000.0,842000.0,0.0
HD000316,DH006057,2024-08-28 05:55:00,2024-11-06 05:55:00,517300300.0,517300300.0,0.0
HD000317,DH003981,2024-08-25 08:01:00,2024-09-04 08:01:00,860200.0,551000.0,309200.0
HD000318,DH002770,2024-08-28 11:25:00,2024-09-11 11:25:00,1539800.0,1539800.0,0.0
HD000319,DH004203,2024-08-26 13:08:00,2024-11-02 13:08:00,240510300.0,240510300.0,0.0
HD000320,DH000291,2024-08-25 14:30:00,2024-10-25 14:30:00,522053700.0,522053700.0,0.0
HD000321,DH010973,2024-08-25 14:39:00,2024-09-03 14:39:00,2837300.0,2837300.0,0.0
HD000322,DH004806,2024-08-25 18:02:00,2024-09-05 18:02:00,1539000.0,1539000.0,0.0
HD000323,DH002667,2024-08-25 18:09:00,2024-09-07 18:09:00,2103500.0,1844500.0,259000.0
HD000324,DH007566,2024-08-28 21:21:00,2024-09-09 21:21:00,7038000.0,7038000.0,0.0
HD000325,DH002515,2024-08-25 22:10:00,2024-11-15 22:10:00,134540000.0,134540000.0,0.0
HD000326,DH003390,2024-08-27 22:21:00,2024-09-07 22:21:00,1504100.0,1504100.0,0.0
HD000327,DH009263,2024-08-27 22:48:00,2024-09-03 22:48:00,2829600.0,2829600.0,0.0
HD000328,DH001540,2024-08-26 04:03:00,2024-10-22 04:03:00,415548000.0,415548000.0,0.0
HD000329,DH006347,2024-08-28 05:57:00,2024-10-22 05:57:00,145709100.0,7391700.0,138317400.0
HD000330,DH007138,2024-08-28 09:45:00,2024-09-07 09:45:00,1080000.0,1080000.0,0.0
HD000331,DH002768,2024-08-28 13:46:00,2024-10-26 13:46:00,419674500.0,419674500.0,0.0
HD000332,DH002149,2024-08-27 15:06:00,2024-11-12 15:06:00,343190800.0,343190800.0,0.0
HD000333,DH000545,2024-08-27 15:44:00,2024-09-08 15:44:00,1368000.0,1368000.0,0.0
HD000334,DH011789,2024-08-29 15:49:00,2024-09-08 15:49:00,15656500.0,15656500.0,0.0
HD000335,DH006993,2024-08-26 19:04:00,2024-10-23 19:04:00,660473300.0,209383200.0,451090100.0
HD000336,DH011413,2024-08-28 20:19:00,2024-09-11 20:19:00,2751000.0,2751000.0,0.0
HD000337,DH009751,2024-08-29 21:30:00,2024-09-12 21:30:00,696200.0,696200.0,0.0
HD000338,DH003034,2024-08-28 23:50:00,2024-09-10 23:50:00,627000.0,627000.0,0.0
HD000339,DH006531,2024-08-28 23:50:00,2024-09-10 23:50:00,5817000.0,5817000.0,0.0
HD000340,DH002581,2024-08-27 01:05:00,2024-09-05 01:05:00,2650000.0,2650000.0,0.0
HD000341,DH006421,2024-08-29 01:12:00,2024-11-06 01:12:00,113114000.0,42994900.0,70119100.0
HD000342,DH001559,2024-08-29 06:57:00,2024-09-05 06:57:00,1960000.0,1960000.0,0.0
HD000343,DH006438,2024-08-28 06:58:00,2024-10-19 06:58:00,374727800.0,374727800.0,0.0
HD000344,DH006943,2024-08-30 09:12:00,2024-11-12 09:12:00,333639800.0,333639800.0,0.0
HD000345,DH001218,2024-08-28 12:03:00,2024-11-21 12:03:00,58175400.0,58175400.0,0.0
HD000346,DH008949,2024-08-30 12:14:00,2024-11-28 12:14:00,975477600.0,975477600.0,0.0
HD000347,DH000318,2024-08-27 15:07:00,2024-09-05 15:07:00,15566000.0,15566000.0,0.0
HD000348,DH001258,2024-08-29 16:02:00,2024-10-17 16:02:00,642504000.0,320893100.0,321610900.0
HD000349,DH003982,2024-08-27 22:12:00,2024-09-04 22:12:00,1043700.0,1043700.0,0.0
HD000350,DH002032,2024-08-27 22:13:00,2024-09-04 22:13:00,140400.0,140400.0,0.0
HD000351,DH011948,2024-08-30 22:27:00,2024-09-06 22:27:00,576800.0,576800.0,0.0
HD000352,DH001710,2024-08-27 22:38:00,2024-09-07 22:38:00,1934600.0,1934600.0,0.0
HD000353,DH008967,2024-08-30 00:10:00,2024-09-12 00:10:00,357000.0,357000.0,0.0
HD000354,DH004503,2024-08-30 08:58:00,2024-11-01 08:58:00,488202500.0,311197000.0,177005500.0
HD000355,DH011699,2024-08-29 13:37:00,2024-09-13 13:37:00,4017000.0,4017000.0,0.0
HD000356,DH002444,2024-08-31 17:59:00,2024-11-02 17:59:00,374549300.0,374549300.0,0.0
HD000357,DH009071,2024-08-31 19:03:00,2024-11-28 19:03:00,158556400.0,158556400.0,0.0
HD000358,DH005001,2024-08-30 21:49:00,2024-09-12 21:49:00,3361000.0,3361000.0,0.0
HD000359,DH002229,2024-08-28 22:12:00,2024-09-11 22:12:00,378000.0,185100.0,192900.0
HD000360,DH006055,2024-08-31 23:20:00,2024-11-08 23:20:00,684288800.0,684288800.0,0.0
HD000361,DH003090,2024-08-30 01:15:00,2024-09-12 01:15:00,1083600.0,1083600.0,0.0
HD000362,DH009976,2024-09-01 02:29:00,2024-11-27 02:29:00,444450200.0,349400600.0,95049600.0
HD000363,DH002397,2024-09-01 03:31:00,2024-10-23 03:31:00,455318700.0,174788300.0,280530400.0
HD000364,DH008324,2024-08-31 03:39:00,2024-11-27 03:39:00,385674000.0,385674000.0,0.0
HD000365,DH005718,2024-09-01 05:30:00,2024-09-15 05:30:00,9360000.0,9360000.0,0.0
HD000366,DH004146,2024-08-30 08:48:00,2024-09-06 08:48:00,11149200.0,11149200.0,0.0
HD000367,DH009887,2024-09-01 08:55:00,2024-09-09 08:55:00,1972000.0,1972000.0,0.0
HD000368,DH010182,2024-08-30 09:08:00,2024-10-17 09:08:00,198562700.0,69121400.0,129441300.0
HD000369,DH003871,2024-08-29 11:36:00,2024-11-24 11:36:00,136336200.0,136336200.0,0.0
HD000370,DH001628,2024-09-01 15:13:00,2024-11-18 15:13:00,90263600.0,9953200.0,80310400.0
HD000371,DH006657,2024-09-01 15:43:00,2024-11-16 15:43:00,150644100.0,57823400.0,92820700.0
HD000372,DH011458,2024-08-31 15:59:00,2024-09-10 15:59:00,1180000.0,705900.0,474100.0
HD000373,DH003302,2024-08-31 19:20:00,2024-09-13 19:20:00,3496200.0,3496200.0,0.0
HD000374,DH006681,2024-08-31 19:59:00,2024-10-15 19:59:00,536903800.0,243125300.0,293778500.0
HD000375,DH006322,2024-08-29 20:50:00,2024-10-25 20:50:00,169878000.0,169878000.0,0.0
HD000376,DH000564,2024-08-30 01:03:00,2024-11-08 01:03:00,182191800.0,182191800.0,0.0
HD000377,DH010422,2024-08-31 01:09:00,2024-09-08 01:09:00,11240600.0,11240600.0,0.0
HD000378,DH005928,2024-08-31 01:44:00,2024-10-27 01:44:00,309177400.0,309177400.0,0.0
HD000379,DH007009,2024-09-01 04:04:00,2024-09-08 04:04:00,54000.0,54000.0,0.0
HD000380,DH011494,2024-09-02 04:06:00,2024-10-19 04:06:00,176807200.0,176807200.0,0.0
HD000381,DH005038,2024-09-02 04:07:00,2024-09-16 04:07:00,1299600.0,1299600.0,0.0
HD000382,DH011822,2024-08-30 06:55:00,2024-11-02 06:55:00,348172400.0,213327900.0,134844500.0
HD000383,DH000812,2024-08-31 08:02:00,2024-09-12 08:02:00,2115600.0,1320300.0,795300.0
HD000384,DH004822,2024-09-01 08:14:00,2024-10-17 08:14:00,145242600.0,60307700.0,84934900.0
HD000385,DH002570,2024-08-31 11:50:00,2024-10-29 11:50:00,228505200.0,24161800.0,204343400.0
HD000386,DH003255,2024-09-01 13:43:00,2024-09-13 13:43:00,1326400.0,1326400.0,0.0
HD000387,DH003891,2024-09-01 15:41:00,2024-09-13 15:41:00,5416200.0,3982000.0,1434200.0
HD000388,DH003266,2024-08-30 15:47:00,2024-09-11 15:47:00,510000.0,510000.0,0.0
HD000389,DH010426,2024-08-30 17:02:00,2024-11-06 17:02:00,247819000.0,39300800.0,208518200.0
HD000390,DH011786,2024-08-31 17:58:00,2024-11-01 17:58:00,45394200.0,45394200.0,0.0
HD000391,DH004316,2024-08-31 00:54:00,2024-10-21 00:54:00,273203100.0,94543000.0,178660100.0
HD000392,DH011439,2024-08-31 02:19:00,2024-11-09 02:19:00,99426000.0,61012800.0,38413200.0
HD000393,DH011772,2024-09-01 04:12:00,2024-09-09 04:12:00,2076600.0,2076600.0,0.0
HD000394,DH007114,2024-09-03 05:20:00,2024-11-08 05:20:00,187760600.0,60823700.0,126936900.0
HD000395,DH000685,2024-08-31 05:39:00,2024-10-17 05:39:00,391024500.0,164981000.0,226043500.0
HD000396,DH009594,2024-09-03 08:23:00,2024-09-13 08:23:00,2024700.0,1650400.0,374300.0
HD000397,DH010687,2024-08-31 12:41:00,2024-09-09 12:41:00,11238500.0,11238500.0,0.0
HD000398,DH008728,2024-09-02 14:21:00,2024-10-25 14:21:00,759046800.0,759046800.0,0.0
HD000399,DH010549,2024-09-02 15:35:00,2024-09-13 15:35:00,10528200.0,10528200.0,0.0
HD000400,DH002108,2024-09-03 16:57:00,2024-11-26 16:57:00,218695000.0,218695000.0,0.0
HD000401,DH000983,2024-09-01 23:53:00,2024-11-07 23:53:00,281964000.0,281964000.0,0.0
HD000402,DH011017,2024-09-03 01:51:00,2024-09-10 01:51:00,3078000.0,3078000.0,0.0
HD000403,DH000873,2024-09-01 05:24:00,2024-10-26 05:24:00,304737000.0,207079900.0,97657100.0
HD000404,DH011703,2024-09-01 06:51:00,2024-10-28 06:51:00,655463000.0,324767400.0,330695600.0
HD000405,DH002437,2024-09-02 06:54:00,2024-11-18 06:54:00,117655900.0,87171500.0,30484400.0
HD000406,DH011388,2024-09-03 07:34:00,2024-09-10 07:34:00,5033000.0,5033000.0,0.0
HD000407,DH008868,2024-09-04 08:33:00,2024-11-12 08:33:00,134230500.0,134230500.0,0.0
HD000408,DH009228,2024-09-01 09:15:00,2024-10-31 09:15:00,234641200.0,115099800.0,119541400.0
HD000409,DH003785,2024-09-04 09:35:00,2024-09-17 09:35:00,1188000.0,1188000.0,0.0
HD000410,DH009044,2024-09-01 10:06:00,2024-09-13 10:06:00,1233000.0,1233000.0,0.0
HD000411,DH003949,2024-09-02 10:57:00,2024-09-15 10:57:00,2773600.0,2773600.0,0.0
HD000412,DH002640,2024-09-04 11:50:00,2024-11-11 11:50:00,527275000.0,527275000.0,0.0
HD000413,DH005196,2024-09-04 12:36:00,2024-11-13 12:36:00,130910000.0,53389400.0,77520600.0
HD000414,DH003432,2024-09-02 15:46:00,2024-11-16 15:46:00,312093200.0,186038600.0,126054600.0
HD000415,DH003149,2024-09-02 15:53:00,2024-09-16 15:53:00,5229000.0,5229000.0,0.0
HD000416,DH008403,2024-09-04 18:46:00,2024-11-19 18:46:00,269797200.0,269797200.0,0.0
HD000417,DH007132,2024-09-04 21:38:00,2024-09-18 21:38:00,10399500.0,10399500.0,0.0
HD000418,DH004834,2024-09-04 21:45:00,2024-11-23 21:45:00,435124200.0,435124200.0,0.0
HD000419,DH002277,2024-09-05 00:03:00,2024-12-01 00:03:00,202045900.0,202045900.0,0.0
HD000420,DH007465,2024-09-03 01:01:00,2024-10-28 01:01:00,234052200.0,234052200.0,0.0
HD000421,DH007039,2024-09-03 02:40:00,2024-09-13 02:40:00,15975400.0,15975400.0,0.0
HD000422,DH002067,2024-09-02 03:15:00,2024-09-12 03:15:00,5906000.0,5906000.0,0.0
HD000423,DH002100,2024-09-04 04:36:00,2024-11-30 04:36:00,403803700.0,403803700.0,0.0
HD000424,DH010924,2024-09-04 05:20:00,2024-09-17 05:20:00,1977200.0,1977200.0,0.0
HD000425,DH010253,2024-09-05 05:32:00,2024-10-29 05:32:00,409193700.0,259631700.0,149562000.0
HD000426,DH005374,2024-09-02 05:57:00,2024-11-30 05:57:00,344835000.0,190645300.0,154189700.0
HD000427,DH008703,2024-09-05 06:10:00,2024-10-31 06:10:00,143507700.0,133408900.0,10098800.0
HD000428,DH008416,2024-09-03 06:19:00,2024-09-11 06:19:00,6229700.0,6229700.0,0.0
HD000429,DH008904,2024-09-02 09:10:00,2024-09-14 09:10:00,1234400.0,1234400.0,0.0
HD000430,DH006908,2024-09-04 09:20:00,2024-11-21 09:20:00,430882800.0,91945500.0,338937300.0
HD000431,DH003562,2024-09-05 10:06:00,2024-11-24 10:06:00,460618300.0,460618300.0,0.0
HD000432,DH008055,2024-09-03 12:25:00,2024-09-17 12:25:00,1757000.0,1757000.0,0.0
HD000433,DH001577,2024-09-02 13:22:00,2024-09-16 13:22:00,1156000.0,948200.0,207800.0
HD000434,DH008344,2024-09-04 13:31:00,2024-10-22 13:31:00,811384200.0,109638000.0,701746200.0
HD000435,DH007503,2024-09-03 15:25:00,2024-11-13 15:25:00,356058800.0,356058800.0,0.0
HD000436,DH007178,2024-09-04 16:39:00,2024-10-21 16:39:00,104225800.0,104225800.0,0.0
HD000437,DH007587,2024-09-04 18:33:00,2024-11-13 18:33:00,598883300.0,264221100.0,334662200.0
HD000438,DH010671,2024-09-04 20:01:00,2024-11-23 20:01:00,576975000.0,576975000.0,0.0
HD000439,DH007381,2024-09-03 22:15:00,2024-09-15 22:15:00,9535400.0,7337800.0,2197600.0
HD000440,DH011918,2024-09-02 23:03:00,2024-09-13 23:03:00,3918000.0,3918000.0,0.0
HD000441,DH009897,2024-09-03 23:04:00,2024-09-13 23:04:00,3313400.0,3213900.0,99500.0
HD000442,DH005927,2024-09-05 02:16:00,2024-09-13 02:16:00,5643900.0,5643900.0,0.0
HD000443,DH006333,2024-09-06 04:12:00,2024-09-15 04:12:00,6995000.0,6995000.0,0.0
HD000444,DH007977,2024-09-05 06:09:00,2024-09-14 06:09:00,10172700.0,4419100.0,5753600.0
HD000445,DH004633,2024-09-06 10:35:00,2024-09-14 10:35:00,875400.0,875400.0,0.0
HD000446,DH007558,2024-09-05 10:46:00,2024-09-19 10:46:00,7265700.0,7265700.0,0.0
HD000447,DH007124,2024-09-04 11:25:00,2024-09-17 11:25:00,3176800.0,2309200.0,867600.0
HD000448,DH003094,2024-09-03 13:38:00,2024-09-10 13:38:00,10182300.0,10182300.0,0.0
HD000449,DH007502,2024-09-04 16:22:00,2024-11-21 16:22:00,387643800.0,387643800.0,0.0
HD000450,DH003501,2024-09-04 18:09:00,2024-09-11 18:09:00,584000.0,584000.0,0.0
HD000451,DH002432,2024-09-06 18:45:00,2024-09-14 18:45:00,800200.0,800200.0,0.0
HD000452,DH011971,2024-09-05 20:51:00,2024-11-20 20:51:00,95111400.0,29826300.0,65285100.0
HD000453,DH011384,2024-09-04 21:24:00,2024-09-13 21:24:00,5164700.0,4490400.0,674300.0
HD000454,DH008859,2024-09-04 22:13:00,2024-09-11 22:13:00,577800.0,577800.0,0.0
HD000455,DH004032,2024-09-05 23:04:00,2024-09-13 23:04:00,7453400.0,7453400.0,0.0
HD000456,DH007758,2024-09-05 23:44:00,2024-09-20 23:44:00,1834000.0,1834000.0,0.0
HD000457,DH007327,2024-09-06 00:16:00,2024-11-19 00:16:00,375859200.0,184976600.0,190882600.0
HD000458,DH004122,2024-09-04 00:22:00,2024-09-16 00:22:00,584000.0,584000.0,0.0
HD000459,DH001526,2024-09-05 00:30:00,2024-09-12 00:30:00,505000.0,348700.0,156300.0
HD000460,DH008689,2024-09-06 01:11:00,2024-09-16 01:11:00,2100000.0,983100.0,1116900.0
HD000461,DH003555,2024-09-04 01:23:00,2024-12-02 01:23:00,550435800.0,550435800.0,0.0
HD000462,DH003585,2024-09-04 02:11:00,2024-11-27 02:11:00,94523100.0,87912300.0,6610800.0
HD000463,DH000561,2024-09-04 04:43:00,2024-09-15 04:43:00,1285200.0,1285200.0,0.0
HD000464,DH002328,2024-09-04 05:14:00,2024-11-09 05:14:00,492991000.0,492991000.0,0.0
HD000465,DH001494,2024-09-06 08:36:00,2024-09-15 08:36:00,5000000.0,5000000.0,0.0
HD000466,DH004238,2024-09-06 08:53:00,2024-09-21 08:53:00,547900.0,510300.0,37600.0
HD000467,DH007458,2024-09-05 08:58:00,2024-11-29 08:58:00,214877400.0,172012900.0,42864500.0
HD000468,DH000233,2024-09-07 09:45:00,2024-09-21 09:45:00,2222000.0,2222000.0,0.0
HD000469,DH010262,2024-09-05 10:04:00,2024-12-03 10:04:00,80418000.0,79589300.0,828700.0
HD000470,DH009582,2024-09-07 10:34:00,2024-09-21 10:34:00,3096000.0,3096000.0,0.0
HD000471,DH008258,2024-09-04 14:29:00,2024-10-31 14:29:00,117692200.0,117692200.0,0.0
HD000472,DH011901,2024-09-06 15:35:00,2024-12-02 15:35:00,157686500.0,144587000.0,13099500.0
HD000473,DH009707,2024-09-05 17:15:00,2024-09-12 17:15:00,427200.0,427200.0,0.0
HD000474,DH007759,2024-09-04 21:57:00,2024-11-29 21:57:00,237192000.0,80605100.0,156586900.0
HD000475,DH011658,2024-09-07 23:33:00,2024-09-22 23:33:00,2839400.0,2839400.0,0.0
HD000476,DH001617,2024-09-06 04:50:00,2024-11-18 04:50:00,427838800.0,4235500.0,423603300.0
HD000477,DH008507,2024-09-08 06:50:00,2024-10-25 06:50:00,328137400.0,328137400.0,0.0
HD000478,DH002705,2024-09-07 06:55:00,2024-09-19 06:55:00,2421600.0,1131200.0,1290400.0
HD000479,DH009380,2024-09-08 09:15:00,2024-09-17 09:15:00,7852700.0,6635400.0,1217300.0
HD000480,DH007823,2024-09-06 11:06:00,2024-11-19 11:06:00,350915200.0,303093100.0,47822100.0
HD000481,DH002265,2024-09-08 13:01:00,2024-12-06 13:01:00,174395800.0,174395800.0,0.0
HD000482,DH008334,2024-09-08 15:26:00,2024-09-21 15:26:00,4151000.0,4151000.0,0.0
HD000483,DH007482,2024-09-05 16:49:00,2024-09-15 16:49:00,5183000.0,5183000.0,0.0
HD000484,DH007118,2024-09-07 17:03:00,2024-09-22 17:03:00,5971200.0,5971200.0,0.0
HD000485,DH004062,2024-09-06 17:22:00,2024-09-18 17:22:00,2318400.0,2318400.0,0.0
HD000486,DH003878,2024-09-06 19:18:00,2024-09-21 19:18:00,2543700.0,2543700.0,0.0
HD000487,DH000725,2024-09-05 22:54:00,2024-11-26 22:54:00,814243400.0,524894100.0,289349300.0
HD000488,DH007375,2024-09-06 23:18:00,2024-09-20 23:18:00,3051400.0,3051400.0,0.0
HD000489,DH005609,2024-09-07 23:41:00,2024-09-21 23:41:00,8440800.0,8440800.0,0.0
HD000490,DH006806,2024-09-08 05:07:00,2024-09-16 05:07:00,72900.0,72900.0,0.0
HD000491,DH003464,2024-09-06 06:28:00,2024-11-22 06:28:00,349764400.0,349764400.0,0.0
HD000492,DH006932,2024-09-07 07:11:00,2024-09-21 07:11:00,173700.0,173700.0,0.0
HD000493,DH003196,2024-09-08 08:49:00,2024-11-29 08:49:00,144707500.0,48526900.0,96180600.0
HD000494,DH006808,2024-09-07 14:27:00,2024-11-19 14:27:00,301997500.0,301997500.0,0.0
HD000495,DH009586,2024-09-09 21:07:00,2024-09-20 21:07:00,3445800.0,3445800.0,0.0
HD000496,DH011858,2024-09-08 22:14:00,2024-11-13 22:14:00,56166800.0,41692500.0,14474300.0
HD000497,DH000295,2024-09-06 22:58:00,2024-09-13 22:58:00,6755700.0,695200.0,6060500.0
HD000498,DH003054,2024-09-09 01:51:00,2024-09-18 01:51:00,8588000.0,8588000.0,0.0
HD000499,DH005685,2024-09-10 02:21:00,2024-09-18 02:21:00,261400.0,207100.0,54300.0
HD000500,DH001833,2024-09-08 04:24:00,2024-11-14 04:24:00,285572200.0,285572200.0,0.0
HD000501,DH004843,2024-09-10 04:34:00,2024-11-28 04:34:00,113041300.0,113041300.0,0.0
HD000502,DH003395,2024-09-09 05:53:00,2024-09-19 05:53:00,208500.0,208500.0,0.0
HD000503,DH006081,2024-09-08 06:12:00,2024-09-23 06:12:00,7356600.0,7356600.0,0.0
HD000504,DH008995,2024-09-08 07:12:00,2024-10-25 07:12:00,532804200.0,284339500.0,248464700.0
HD000505,DH004908,2024-09-10 08:01:00,2024-09-25 08:01:00,120000.0,76300.0,43700.0
HD000506,DH010289,2024-09-07 09:11:00,2024-11-09 09:11:00,140141200.0,140141200.0,0.0
HD000507,DH000001,2024-09-07 15:25:00,2024-11-16 15:25:00,40207800.0,30145600.0,10062200.0
HD000508,DH006865,2024-09-07 17:34:00,2024-11-17 17:34:00,83384100.0,61842400.0,21541700.0
HD000509,DH003400,2024-09-08 17:46:00,2024-09-21 17:46:00,3642300.0,2680600.0,961700.0
HD000510,DH003488,2024-09-09 22:06:00,2024-09-21 22:06:00,10285000.0,10285000.0,0.0
HD000511,DH002801,2024-09-08 02:16:00,2024-09-17 02:16:00,4575000.0,4575000.0,0.0
HD000512,DH002847,2024-09-10 02:34:00,2024-11-11 02:34:00,492698300.0,363527000.0,129171300.0
HD000513,DH000612,2024-09-11 02:35:00,2024-09-26 02:35:00,12883000.0,9748300.0,3134700.0
HD000514,DH003813,2024-09-09 04:39:00,2024-11-11 04:39:00,513490000.0,513490000.0,0.0
HD000515,DH008121,2024-09-09 10:00:00,2024-09-21 10:00:00,479500.0,479500.0,0.0
HD000516,DH011077,2024-09-09 15:26:00,2024-11-14 15:26:00,541870400.0,541870400.0,0.0
HD000517,DH003078,2024-09-08 16:59:00,2024-09-21 16:59:00,10294800.0,10294800.0,0.0
HD000518,DH008818,2024-09-08 18:23:00,2024-09-21 18:23:00,11850000.0,11850000.0,0.0
HD000519,DH005711,2024-09-11 19:08:00,2024-11-03 19:08:00,513088400.0,513088400.0,0.0
HD000520,DH006144,2024-09-08 20:22:00,2024-09-22 20:22:00,460400.0,460400.0,0.0
HD000521,DH009960,2024-09-10 20:49:00,2024-09-23 20:49:00,2090000.0,2090000.0,0.0
HD000522,DH006397,2024-09-11 21:57:00,2024-11-08 21:57:00,152899200.0,152899200.0,0.0
HD000523,DH005861,2024-09-08 23:06:00,2024-09-21 23:06:00,3549000.0,3549000.0,0.0
HD000524,DH010781,2024-09-08 23:20:00,2024-09-15 23:20:00,11998800.0,11998800.0,0.0
HD000525,DH007770,2024-09-11 23:37:00,2024-11-25 23:37:00,394364200.0,394364200.0,0.0
