MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO003440,NCC011,SP0101,2024-10-24 00:57:34,644,232000.0
PO000674,NCC022,SP0220,2024-10-24 03:23:31,251,38100.0
PO001850,NCC021,SP0184,2024-10-24 12:42:45,126,168800.0
PO000592,NCC043,SP0055,2024-10-25 02:58:30,225,124200.0
PO000702,NCC002,SP0107,2024-10-25 09:01:34,302,171800.0
PO000353,NCC024,SP0139,2024-10-25 09:44:40,218,133000.0
PO001681,NCC020,SP0044,2024-10-25 16:17:34,464,922700.0
PO001374,NCC043,SP0213,2024-10-26 12:20:24,435,24200.0
PO002632,NCC043,SP0182,2024-10-26 12:49:25,683,60500.0
PO001387,NCC002,SP0159,2024-10-26 21:05:37,446,423600.0
PO003167,NCC004,SP0072,2024-10-26 21:32:51,803,424200.0
PO002368,NCC004,SP0090,2024-10-26 22:21:48,423,490100.0
PO003345,NCC021,SP0144,2024-10-26 23:59:13,74,129400.0
PO002279,NCC013,SP0131,2024-10-27 08:12:37,533,30600.0
PO002379,NCC004,SP0131,2024-10-27 09:37:33,434,30900.0
PO000577,NCC011,SP0116,2024-10-27 11:07:11,928,397200.0
PO002146,NCC039,SP0013,2024-10-27 11:51:15,808,70200.0
PO001047,NCC037,SP0220,2024-10-27 14:23:08,945,40400.0
PO001264,NCC044,SP0015,2024-10-27 18:27:43,841,48600.0
PO001375,NCC026,SP0092,2024-10-27 21:08:34,877,32600.0
PO000939,NCC007,SP0041,2024-10-27 21:57:58,116,707400.0
PO002451,NCC038,SP0120,2024-10-28 21:35:49,683,101900.0
PO000984,NCC009,SP0109,2024-10-29 00:00:49,918,575000.0
PO002941,NCC044,SP0128,2024-10-29 07:18:55,489,147500.0
PO003350,NCC017,SP0138,2024-10-29 08:32:35,547,23600.0
PO001402,NCC014,SP0216,2024-10-29 12:33:04,968,45700.0
PO001290,NCC044,SP0127,2024-10-29 15:57:27,950,31100.0
PO002589,NCC001,SP0201,2024-10-30 01:02:57,135,538600.0
PO000564,NCC005,SP0125,2024-10-30 05:45:00,349,150200.0
PO000280,NCC030,SP0070,2024-10-30 08:20:09,637,93600.0
PO001401,NCC022,SP0169,2024-10-30 11:34:42,662,589200.0
PO000401,NCC030,SP0024,2024-10-30 16:14:39,565,58200.0
PO002380,NCC032,SP0051,2024-10-31 00:17:00,203,142300.0
PO002034,NCC009,SP0059,2024-10-31 02:44:43,117,503600.0
PO002996,NCC011,SP0090,2024-10-31 13:04:01,946,491100.0
PO001437,NCC017,SP0049,2024-10-31 14:13:28,859,114300.0
PO002625,NCC009,SP0104,2024-10-31 17:47:21,385,768000.0
PO000810,NCC001,SP0056,2024-11-01 04:00:26,861,45300.0
PO002861,NCC012,SP0145,2024-11-01 09:03:16,220,94000.0
PO001493,NCC014,SP0085,2024-11-01 13:44:27,362,79600.0
PO002701,NCC026,SP0212,2024-11-01 14:44:39,870,134800.0
PO001484,NCC019,SP0093,2024-11-01 14:54:29,830,733700.0
PO001413,NCC002,SP0096,2024-11-01 19:46:06,362,44900.0
PO000573,NCC026,SP0027,2024-11-01 23:38:26,784,47100.0
PO000748,NCC039,SP0149,2024-11-02 05:57:22,588,857700.0
PO001452,NCC022,SP0141,2024-11-02 12:53:34,789,53900.0
PO003012,NCC008,SP0027,2024-11-02 18:09:44,534,49200.0
PO003343,NCC020,SP0067,2024-11-03 02:46:43,437,12300.0
PO002204,NCC002,SP0149,2024-11-03 05:48:01,840,837900.0
PO002292,NCC035,SP0111,2024-11-03 19:03:57,291,41200.0
PO000944,NCC007,SP0174,2024-11-03 19:48:28,296,431400.0
PO003086,NCC041,SP0178,2024-11-04 02:15:53,164,154900.0
PO002610,NCC008,SP0041,2024-11-04 04:12:40,773,686400.0
PO000778,NCC025,SP0035,2024-11-04 07:11:19,716,595500.0
PO003447,NCC022,SP0073,2024-11-04 12:32:55,877,54200.0
PO000145,NCC015,SP0219,2024-11-04 13:51:28,140,45400.0
PO001157,NCC002,SP0182,2024-11-04 20:44:12,405,73200.0
PO002768,NCC001,SP0111,2024-11-05 03:42:25,64,39100.0
PO002651,NCC002,SP0084,2024-11-05 07:34:26,264,105400.0
PO003486,NCC034,SP0100,2024-11-05 10:44:57,730,148100.0
PO002906,NCC004,SP0105,2024-11-06 03:41:23,89,128400.0
PO000667,NCC029,SP0047,2024-11-06 05:34:51,321,89500.0
PO003278,NCC004,SP0113,2024-11-06 07:09:00,131,102000.0
PO001731,NCC003,SP0204,2024-11-06 20:59:35,781,744500.0
PO002534,NCC044,SP0034,2024-11-06 22:47:50,825,145700.0
PO002203,NCC011,SP0120,2024-11-07 06:15:05,496,103700.0
PO001640,NCC012,SP0034,2024-11-07 06:42:31,485,157700.0
PO003208,NCC004,SP0151,2024-11-07 08:36:20,676,136100.0
PO000337,NCC028,SP0158,2024-11-07 18:42:45,826,96700.0
PO001799,NCC022,SP0204,2024-11-07 21:37:18,653,890300.0
PO001325,NCC006,SP0089,2024-11-07 22:06:57,341,111500.0
PO000857,NCC006,SP0011,2024-11-07 22:29:09,282,29700.0
PO001342,NCC029,SP0200,2024-11-07 23:46:10,173,312500.0
PO002079,NCC025,SP0177,2024-11-08 00:08:02,85,135500.0
PO000146,NCC028,SP0058,2024-11-08 06:27:10,490,32000.0
PO002985,NCC037,SP0193,2024-11-08 06:45:01,68,88500.0
PO002381,NCC033,SP0220,2024-11-08 11:51:22,416,43700.0
PO002664,NCC027,SP0144,2024-11-08 14:54:40,551,118100.0
PO001360,NCC032,SP0092,2024-11-08 19:16:46,461,32100.0
PO001405,NCC043,SP0003,2024-11-09 00:37:54,885,46900.0
PO001088,NCC044,SP0049,2024-11-09 02:58:56,497,116600.0
PO002686,NCC013,SP0138,2024-11-09 04:23:21,414,23100.0
PO002501,NCC016,SP0155,2024-11-09 11:25:44,925,168400.0
PO001638,NCC044,SP0068,2024-11-09 13:56:57,93,38100.0
PO001844,NCC010,SP0113,2024-11-09 22:11:07,660,130100.0
PO000134,NCC044,SP0087,2024-11-09 22:13:13,440,104900.0
PO000686,NCC027,SP0189,2024-11-09 22:41:04,809,99200.0
PO002532,NCC014,SP0059,2024-11-10 05:40:26,385,466600.0
PO002522,NCC040,SP0060,2024-11-11 06:19:07,305,22000.0
PO000183,NCC020,SP0056,2024-11-11 14:00:49,46,42900.0
PO001199,NCC011,SP0181,2024-11-11 19:02:38,247,479000.0
PO002519,NCC014,SP0123,2024-11-11 19:16:52,56,161800.0
PO000849,NCC009,SP0019,2024-11-11 19:53:12,809,117400.0
PO001858,NCC031,SP0091,2024-11-12 07:14:58,207,48600.0
PO001476,NCC030,SP0088,2024-11-12 09:46:35,168,58200.0
PO002817,NCC009,SP0191,2024-11-12 16:13:45,655,36700.0
PO000661,NCC027,SP0218,2024-11-12 18:50:41,571,108500.0
PO003273,NCC035,SP0091,2024-11-12 23:06:13,35,50400.0
PO001979,NCC037,SP0030,2024-11-13 02:10:17,446,595900.0
PO002954,NCC027,SP0028,2024-11-13 02:55:36,789,90900.0
PO000896,NCC035,SP0012,2024-11-13 05:40:09,883,94300.0
PO000558,NCC025,SP0033,2024-11-13 06:49:40,663,70000.0
PO002885,NCC021,SP0069,2024-11-13 10:35:30,508,33500.0
PO001995,NCC031,SP0028,2024-11-13 14:34:09,607,93600.0
PO000012,NCC022,SP0023,2024-11-14 05:30:59,478,108500.0
PO002211,NCC020,SP0070,2024-11-14 11:37:38,881,96700.0
PO000820,NCC027,SP0054,2024-11-15 07:25:55,646,97900.0
PO001691,NCC010,SP0043,2024-11-15 12:30:29,446,133900.0
PO003492,NCC032,SP0117,2024-11-15 16:21:17,258,34700.0
PO000589,NCC043,SP0035,2024-11-15 20:40:00,364,521400.0
PO002419,NCC031,SP0144,2024-11-16 01:07:54,386,141600.0
PO001708,NCC030,SP0202,2024-11-16 12:40:46,953,312000.0
PO003366,NCC002,SP0047,2024-11-16 17:29:20,874,76200.0
PO002825,NCC036,SP0199,2024-11-18 05:00:57,468,93200.0
PO000291,NCC037,SP0019,2024-11-18 07:39:11,760,98300.0
PO002554,NCC024,SP0120,2024-11-18 08:13:08,79,90500.0
PO003094,NCC035,SP0165,2024-11-18 11:49:50,669,23400.0
PO002585,NCC009,SP0023,2024-11-18 14:18:36,386,105100.0
PO003226,NCC027,SP0217,2024-11-18 22:21:31,73,175300.0
PO001112,NCC034,SP0002,2024-11-19 00:11:59,252,26800.0
PO000869,NCC041,SP0062,2024-11-19 07:22:06,101,138000.0
PO001926,NCC008,SP0115,2024-11-19 15:35:02,853,20300.0
PO002373,NCC026,SP0191,2024-11-20 01:21:45,166,36200.0
PO001669,NCC045,SP0190,2024-11-20 06:37:21,391,29100.0
PO001768,NCC043,SP0086,2024-11-20 10:27:41,302,89600.0
PO000500,NCC041,SP0110,2024-11-20 12:13:21,342,38400.0
PO000675,NCC004,SP0050,2024-11-20 13:43:35,830,424300.0
PO000887,NCC039,SP0085,2024-11-20 18:01:12,249,59100.0
PO002513,NCC034,SP0089,2024-11-20 20:22:37,785,103000.0
PO000807,NCC041,SP0182,2024-11-20 21:01:38,966,87800.0
PO002347,NCC039,SP0183,2024-11-20 23:19:45,141,89300.0
PO001071,NCC017,SP0167,2024-11-21 02:24:55,918,29300.0
PO001695,NCC005,SP0145,2024-11-21 05:44:27,581,83000.0
PO003327,NCC037,SP0113,2024-11-21 15:28:17,745,120500.0
PO000681,NCC036,SP0165,2024-11-21 21:14:40,881,24100.0
PO000278,NCC024,SP0155,2024-11-22 01:28:22,483,135900.0
PO000195,NCC026,SP0040,2024-11-22 02:56:25,751,128200.0
PO000319,NCC010,SP0174,2024-11-22 03:03:25,987,498200.0
PO000668,NCC006,SP0046,2024-11-22 06:25:01,286,25600.0
PO000910,NCC043,SP0118,2024-11-22 19:07:44,490,133300.0
PO001885,NCC027,SP0063,2024-11-23 03:16:46,562,61700.0
PO003449,NCC034,SP0083,2024-11-23 05:11:36,494,44100.0
PO003174,NCC043,SP0158,2024-11-23 09:01:28,152,85700.0
PO002975,NCC021,SP0004,2024-11-23 15:23:12,754,116400.0
PO000153,NCC033,SP0092,2024-11-24 00:01:54,870,31300.0
PO001498,NCC032,SP0118,2024-11-24 03:59:27,659,134000.0
PO003493,NCC040,SP0128,2024-11-24 07:54:35,718,156400.0
PO002541,NCC008,SP0003,2024-11-24 09:00:59,600,42100.0
PO002497,NCC022,SP0181,2024-11-24 09:54:47,475,500500.0
PO002756,NCC038,SP0153,2024-11-25 04:25:49,841,98500.0
PO003218,NCC038,SP0012,2024-11-25 04:56:52,104,86000.0
PO000705,NCC012,SP0189,2024-11-25 06:37:19,572,84500.0
PO001081,NCC030,SP0116,2024-11-25 08:53:39,879,400200.0
PO001257,NCC006,SP0080,2024-11-25 10:53:28,321,111500.0
PO003438,NCC034,SP0146,2024-11-25 12:50:50,808,54500.0
PO000175,NCC021,SP0160,2024-11-25 22:12:58,599,48300.0
PO002179,NCC016,SP0164,2024-11-26 04:49:55,223,544300.0
PO001184,NCC028,SP0069,2024-11-26 15:15:28,574,34800.0
PO001357,NCC008,SP0117,2024-11-26 21:00:44,724,32500.0
PO000630,NCC028,SP0149,2024-11-27 04:01:40,20,693900.0
PO002353,NCC033,SP0134,2024-11-27 08:05:57,773,123100.0
PO001358,NCC040,SP0133,2024-11-27 09:01:36,182,143000.0
PO002997,NCC043,SP0118,2024-11-27 13:18:02,43,121100.0
PO001716,NCC009,SP0200,2024-11-27 21:03:05,228,257800.0
PO002674,NCC045,SP0027,2024-11-27 21:34:41,873,43600.0
PO002751,NCC031,SP0144,2024-11-28 11:01:08,895,137900.0
PO001480,NCC001,SP0022,2024-11-28 22:27:45,975,903000.0
PO000740,NCC013,SP0176,2024-11-29 02:18:41,741,75500.0
PO002638,NCC008,SP0004,2024-11-29 03:50:29,158,136300.0
PO003044,NCC036,SP0104,2024-11-29 05:59:22,690,610600.0
PO000720,NCC035,SP0111,2024-11-30 01:53:43,554,39900.0
PO000855,NCC023,SP0066,2024-11-30 02:25:10,955,274700.0
PO002914,NCC001,SP0011,2024-11-30 06:48:13,997,30400.0
PO000400,NCC028,SP0119,2024-11-30 20:28:49,105,176000.0
PO001021,NCC007,SP0084,2024-12-01 01:59:13,169,80900.0
PO002125,NCC032,SP0050,2024-12-01 04:25:27,587,415600.0
PO002475,NCC009,SP0181,2024-12-01 06:54:37,772,488000.0
PO002372,NCC045,SP0064,2024-12-01 13:14:19,475,99800.0
PO001539,NCC037,SP0126,2024-12-01 18:36:27,261,58800.0
PO001527,NCC028,SP0083,2024-12-01 19:19:31,313,48100.0
PO002505,NCC010,SP0014,2024-12-01 21:02:33,435,382600.0
PO002256,NCC003,SP0006,2024-12-01 23:53:05,956,613900.0
PO001436,NCC045,SP0089,2024-12-02 01:02:52,835,121100.0
PO000744,NCC035,SP0049,2024-12-02 01:39:42,167,139400.0
PO001169,NCC002,SP0018,2024-12-02 04:21:47,235,527100.0
PO001377,NCC043,SP0088,2024-12-02 09:32:31,922,69500.0
PO002311,NCC002,SP0039,2024-12-02 15:40:06,62,14300.0
PO001812,NCC002,SP0051,2024-12-02 17:56:22,219,150200.0
PO002398,NCC037,SP0184,2024-12-03 00:11:55,501,162200.0
PO002911,NCC006,SP0200,2024-12-03 00:25:59,716,339400.0
PO001106,NCC008,SP0055,2024-12-03 02:46:40,922,166700.0
PO001309,NCC014,SP0129,2024-12-03 03:01:33,686,130800.0
PO001829,NCC017,SP0152,2024-12-03 03:59:23,47,102700.0
PO000488,NCC042,SP0219,2024-12-03 05:25:28,941,46200.0
PO000524,NCC043,SP0144,2024-12-03 18:45:01,630,116100.0
PO000769,NCC012,SP0116,2024-12-04 08:29:06,569,422800.0
PO000537,NCC025,SP0092,2024-12-04 17:43:45,305,30800.0
PO002130,NCC027,SP0172,2024-12-05 00:54:45,210,452300.0
PO003033,NCC005,SP0053,2024-12-05 01:44:44,694,140600.0
PO001308,NCC035,SP0094,2024-12-05 06:17:09,81,81500.0
PO001755,NCC021,SP0055,2024-12-05 08:29:11,208,136900.0
PO003146,NCC004,SP0122,2024-12-05 12:24:11,655,82100.0
PO001642,NCC037,SP0131,2024-12-06 04:01:16,84,29200.0
PO002781,NCC017,SP0166,2024-12-06 06:53:23,233,243400.0
PO000166,NCC017,SP0209,2024-12-06 13:44:17,287,66400.0
PO001201,NCC023,SP0148,2024-12-06 15:46:11,274,38500.0
PO002812,NCC042,SP0026,2024-12-06 18:20:42,490,58400.0
PO003306,NCC024,SP0126,2024-12-07 04:47:07,307,55200.0
PO001935,NCC021,SP0142,2024-12-07 07:43:12,135,374100.0
PO000187,NCC041,SP0027,2024-12-07 13:34:22,730,52600.0
PO000821,NCC023,SP0127,2024-12-07 15:35:58,718,28100.0
PO000645,NCC007,SP0134,2024-12-07 21:23:26,862,102400.0
PO001651,NCC041,SP0186,2024-12-08 00:06:55,717,742400.0
PO001833,NCC008,SP0029,2024-12-08 02:53:39,861,135700.0
PO000216,NCC042,SP0046,2024-12-08 08:26:57,756,28400.0
PO002679,NCC027,SP0004,2024-12-08 20:15:59,191,113100.0
PO001682,NCC007,SP0090,2024-12-09 08:31:14,887,533600.0
PO002412,NCC009,SP0067,2024-12-09 08:41:04,88,10800.0
PO001717,NCC012,SP0181,2024-12-09 14:23:48,373,523100.0
PO001072,NCC022,SP0179,2024-12-10 05:39:39,884,148400.0
PO002567,NCC003,SP0010,2024-12-10 15:00:10,344,562000.0
PO002457,NCC024,SP0126,2024-12-10 17:53:00,524,63400.0
PO003032,NCC003,SP0137,2024-12-10 22:23:04,413,719700.0
PO001279,NCC032,SP0134,2024-12-11 00:38:29,209,87600.0
PO000062,NCC020,SP0071,2024-12-11 03:26:42,708,539600.0
PO000288,NCC024,SP0137,2024-12-11 11:08:43,109,598000.0
PO001762,NCC038,SP0031,2024-12-11 15:32:24,787,38800.0
PO002049,NCC023,SP0192,2024-12-12 01:48:20,278,368000.0
PO002957,NCC005,SP0129,2024-12-12 22:01:47,980,128900.0
PO001194,NCC003,SP0195,2024-12-12 23:07:00,189,146300.0
PO003013,NCC022,SP0055,2024-12-13 02:32:17,780,137800.0
PO001540,NCC031,SP0158,2024-12-13 08:24:08,864,105700.0
PO001285,NCC023,SP0037,2024-12-13 14:56:31,217,105800.0
PO001050,NCC034,SP0154,2024-12-13 17:34:04,327,21900.0
PO002921,NCC021,SP0017,2024-12-14 00:16:01,74,38500.0
PO000847,NCC018,SP0167,2024-12-14 03:17:55,114,31400.0
PO000217,NCC011,SP0079,2024-12-14 14:30:56,549,21000.0
PO001694,NCC001,SP0113,2024-12-14 18:41:46,405,129500.0
PO001451,NCC002,SP0014,2024-12-14 22:42:31,562,370500.0
PO001645,NCC019,SP0125,2024-12-15 15:24:14,437,125300.0
PO001506,NCC043,SP0041,2024-12-16 01:57:16,534,832800.0
PO001041,NCC011,SP0177,2024-12-16 03:33:12,144,127500.0
PO002619,NCC042,SP0042,2024-12-16 05:03:34,929,117700.0
PO001283,NCC045,SP0205,2024-12-16 06:03:49,144,308600.0
PO002926,NCC035,SP0188,2024-12-16 10:08:53,326,100300.0
PO001450,NCC015,SP0124,2024-12-17 04:40:03,974,37400.0
PO002369,NCC044,SP0019,2024-12-17 08:17:19,584,101300.0
PO000604,NCC002,SP0008,2024-12-17 10:59:38,913,719000.0
PO002096,NCC023,SP0157,2024-12-17 12:39:57,846,145400.0
PO003372,NCC031,SP0080,2024-12-17 17:25:22,783,116500.0
PO003388,NCC045,SP0060,2024-12-17 20:01:37,744,19600.0
PO001049,NCC014,SP0062,2024-12-17 23:30:07,825,163600.0
PO001094,NCC005,SP0062,2024-12-18 08:51:50,673,165700.0
PO001417,NCC042,SP0138,2024-12-18 17:54:38,498,24500.0
PO000676,NCC020,SP0056,2024-12-18 18:50:25,20,42100.0
PO001950,NCC024,SP0218,2024-12-18 19:31:44,600,102600.0
PO000767,NCC025,SP0197,2024-12-18 23:26:35,994,466800.0
PO001948,NCC018,SP0123,2024-12-19 00:38:58,295,133600.0
PO000526,NCC042,SP0028,2024-12-19 00:43:50,898,91300.0
PO000618,NCC012,SP0133,2024-12-19 07:44:15,739,123000.0
PO002577,NCC034,SP0071,2024-12-19 15:38:31,361,470100.0
PO001861,NCC001,SP0049,2024-12-19 18:12:01,78,120900.0
PO000384,NCC012,SP0162,2024-12-19 22:17:05,337,104000.0
PO002598,NCC037,SP0117,2024-12-20 00:07:42,928,30300.0
PO002315,NCC042,SP0155,2024-12-20 02:28:51,422,132800.0
PO002517,NCC008,SP0010,2024-12-20 04:40:45,655,553000.0
PO003202,NCC018,SP0166,2024-12-20 09:23:13,949,220700.0
PO000913,NCC024,SP0072,2024-12-20 09:56:54,834,442700.0
PO001461,NCC029,SP0113,2024-12-20 14:23:24,400,106400.0
PO000462,NCC031,SP0141,2024-12-20 15:53:47,998,48300.0
PO001036,NCC028,SP0179,2024-12-20 20:01:53,740,133300.0
PO002963,NCC035,SP0109,2024-12-21 04:32:59,958,629800.0
PO003357,NCC012,SP0011,2024-12-21 13:52:34,889,27800.0
PO003142,NCC034,SP0187,2024-12-21 16:07:49,290,124000.0
PO001603,NCC004,SP0177,2024-12-21 21:04:48,804,144200.0
PO002568,NCC001,SP0046,2024-12-21 21:52:18,454,27800.0
PO002325,NCC025,SP0198,2024-12-22 00:59:08,741,18200.0
PO001441,NCC034,SP0176,2024-12-22 01:31:28,48,87600.0
PO002250,NCC018,SP0097,2024-12-22 02:59:18,370,58900.0
PO003271,NCC012,SP0118,2024-12-22 03:22:19,955,105900.0
PO002653,NCC040,SP0001,2024-12-22 15:09:15,76,29000.0
PO002273,NCC005,SP0123,2024-12-23 00:31:06,802,154400.0
PO002621,NCC037,SP0070,2024-12-23 00:55:10,972,101200.0
PO001679,NCC023,SP0144,2024-12-23 05:40:54,256,129700.0
PO000425,NCC015,SP0179,2024-12-23 12:11:46,752,163600.0
PO002435,NCC026,SP0072,2024-12-23 12:36:40,230,437900.0
PO001551,NCC023,SP0164,2024-12-23 16:06:15,97,559500.0
PO003338,NCC031,SP0214,2024-12-23 18:02:01,31,36400.0
PO001932,NCC033,SP0195,2024-12-24 17:55:58,794,141500.0
PO002688,NCC009,SP0161,2024-12-24 20:29:48,656,67500.0
PO002060,NCC014,SP0050,2024-12-25 05:57:28,871,431900.0
PO002272,NCC001,SP0118,2024-12-25 06:13:38,183,141300.0
PO001784,NCC043,SP0023,2024-12-25 13:51:49,999,98200.0
PO000374,NCC022,SP0170,2024-12-25 16:04:59,28,125900.0
PO003201,NCC008,SP0047,2024-12-25 17:43:50,321,103100.0
PO001554,NCC039,SP0150,2024-12-25 22:00:39,896,115800.0
PO000881,NCC035,SP0097,2024-12-26 00:07:49,149,64600.0
PO002227,NCC022,SP0111,2024-12-26 00:39:36,165,40200.0
PO003197,NCC035,SP0115,2024-12-26 03:27:33,472,22100.0
PO002583,NCC037,SP0141,2024-12-26 06:41:28,50,49500.0
PO000112,NCC013,SP0200,2024-12-26 06:42:10,673,313200.0
PO002459,NCC040,SP0102,2024-12-26 10:19:09,627,485900.0
PO002251,NCC025,SP0050,2024-12-26 18:59:10,232,476900.0
PO002934,NCC005,SP0112,2024-12-27 03:38:36,334,93200.0
PO000868,NCC035,SP0009,2024-12-27 07:49:27,682,273200.0
PO000014,NCC022,SP0092,2024-12-27 10:13:13,201,33100.0
PO001743,NCC002,SP0097,2024-12-27 16:42:11,105,56600.0
PO001606,NCC029,SP0209,2024-12-27 18:27:36,586,74800.0
PO001996,NCC002,SP0198,2024-12-28 03:29:54,353,19600.0
PO002263,NCC039,SP0065,2024-12-28 04:01:58,827,471900.0
PO000922,NCC004,SP0172,2024-12-28 14:21:32,979,503100.0
PO000609,NCC005,SP0185,2024-12-28 19:22:49,865,20000.0
PO000548,NCC038,SP0007,2024-12-29 00:53:49,524,157500.0
PO000867,NCC042,SP0191,2024-12-29 01:05:39,420,36300.0
PO000149,NCC009,SP0039,2024-12-29 02:25:12,945,13800.0
PO001205,NCC034,SP0129,2024-12-29 08:40:05,176,121000.0
PO001147,NCC023,SP0113,2024-12-29 09:00:38,28,120600.0
PO000244,NCC007,SP0167,2024-12-29 11:08:27,562,30200.0
PO002000,NCC001,SP0028,2024-12-29 11:08:58,559,103800.0
PO000477,NCC035,SP0083,2024-12-29 18:55:58,88,43900.0
PO002831,NCC045,SP0218,2024-12-30 00:34:55,437,113800.0
PO000975,NCC003,SP0208,2024-12-30 01:00:01,896,80100.0
PO001779,NCC024,SP0080,2024-12-30 04:34:39,127,108200.0
PO001189,NCC020,SP0120,2024-12-30 04:41:35,394,105000.0
PO002270,NCC002,SP0035,2024-12-30 09:01:34,652,613400.0
PO000999,NCC031,SP0140,2024-12-30 09:10:31,146,175300.0
PO000355,NCC022,SP0160,2024-12-30 09:15:54,492,57000.0
PO001587,NCC040,SP0034,2024-12-31 00:22:18,587,156000.0
PO000240,NCC013,SP0135,2024-12-31 03:52:38,858,671600.0
PO001897,NCC020,SP0103,2024-12-31 09:27:50,956,140400.0
PO001856,NCC020,SP0001,2024-12-31 13:30:28,189,30200.0
PO001634,NCC043,SP0153,2024-12-31 22:45:04,601,121900.0
PO000204,NCC005,SP0007,2025-01-01 03:04:23,179,149800.0
PO000961,NCC005,SP0112,2025-01-01 04:43:45,720,101200.0
PO003041,NCC022,SP0197,2025-01-01 12:23:42,411,562700.0
PO000095,NCC035,SP0114,2025-01-01 12:24:48,445,64600.0
PO000611,NCC027,SP0137,2025-01-01 18:59:26,870,571400.0
PO002159,NCC021,SP0075,2025-01-01 19:18:24,85,99600.0
PO002170,NCC020,SP0036,2025-01-01 21:19:00,96,166100.0
PO000753,NCC004,SP0129,2025-01-02 03:25:14,972,130500.0
PO003011,NCC040,SP0142,2025-01-02 06:12:17,493,336700.0
PO002747,NCC034,SP0162,2025-01-02 18:22:48,838,116300.0
PO000416,NCC019,SP0208,2025-01-02 21:36:58,598,57900.0
PO002597,NCC014,SP0130,2025-01-03 01:13:46,730,191700.0
PO002196,NCC010,SP0189,2025-01-03 03:11:04,222,97200.0
PO003172,NCC027,SP0087,2025-01-03 07:25:24,390,104300.0
PO000914,NCC033,SP0117,2025-01-03 08:51:50,175,33200.0
PO001162,NCC040,SP0206,2025-01-03 10:37:36,162,37500.0
PO002504,NCC038,SP0060,2025-01-03 19:19:07,863,21300.0
PO003091,NCC020,SP0139,2025-01-04 01:18:29,863,137600.0
PO000264,NCC029,SP0148,2025-01-04 07:29:30,109,37400.0
PO000516,NCC006,SP0116,2025-01-04 07:54:37,340,410500.0
PO001393,NCC038,SP0162,2025-01-04 15:21:45,726,102900.0
PO002945,NCC028,SP0026,2025-01-04 20:07:03,316,70100.0
PO003471,NCC035,SP0059,2025-01-05 09:33:41,463,438000.0
PO002351,NCC025,SP0016,2025-01-05 17:58:48,613,528700.0
PO000594,NCC023,SP0075,2025-01-05 18:50:32,378,90100.0
PO003046,NCC025,SP0031,2025-01-05 20:54:17,896,37900.0
PO001889,NCC024,SP0217,2025-01-05 21:05:03,178,126400.0
PO000122,NCC021,SP0209,2025-01-06 02:50:49,727,74700.0
PO002730,NCC043,SP0163,2025-01-06 14:07:06,657,123000.0
PO003055,NCC032,SP0156,2025-01-06 20:38:53,342,86100.0
PO002306,NCC041,SP0008,2025-01-07 13:25:50,173,813700.0
PO000161,NCC040,SP0131,2025-01-07 20:03:53,589,28000.0
PO000518,NCC043,SP0101,2025-01-08 05:32:16,495,240700.0
PO001901,NCC022,SP0141,2025-01-08 06:49:49,335,43600.0
PO002198,NCC014,SP0013,2025-01-08 12:43:16,576,85800.0
PO000247,NCC014,SP0215,2025-01-08 13:57:06,210,50000.0
PO003444,NCC008,SP0192,2025-01-08 19:12:46,934,359400.0
PO000373,NCC024,SP0035,2025-01-08 19:31:51,961,565300.0
PO002786,NCC034,SP0189,2025-01-08 20:22:30,97,78200.0
PO002737,NCC039,SP0183,2025-01-08 22:49:18,474,93800.0
PO000190,NCC026,SP0160,2025-01-09 06:55:57,226,58000.0
PO002370,NCC005,SP0121,2025-01-09 19:49:56,765,112100.0
PO001167,NCC014,SP0044,2025-01-10 03:32:36,265,808100.0
PO002872,NCC002,SP0020,2025-01-10 05:29:02,978,55900.0
PO001351,NCC002,SP0122,2025-01-10 11:17:53,422,86100.0
PO000442,NCC020,SP0117,2025-01-11 08:14:39,156,33200.0
PO001796,NCC006,SP0102,2025-01-11 09:38:34,59,556800.0
PO002649,NCC028,SP0139,2025-01-11 13:01:31,593,130000.0
PO001937,NCC011,SP0202,2025-01-11 15:23:18,155,265000.0
PO003043,NCC033,SP0140,2025-01-11 20:47:49,49,176200.0
PO001968,NCC018,SP0199,2025-01-12 05:12:24,749,75600.0
PO001347,NCC002,SP0074,2025-01-12 10:10:31,272,729500.0
PO000538,NCC018,SP0204,2025-01-12 18:19:21,335,873300.0
PO001293,NCC045,SP0196,2025-01-13 01:21:52,652,96100.0
PO001883,NCC010,SP0172,2025-01-13 01:24:26,515,454200.0
PO000809,NCC003,SP0106,2025-01-13 01:27:40,382,157800.0
PO001481,NCC003,SP0033,2025-01-13 01:38:26,265,54500.0
PO000511,NCC039,SP0206,2025-01-13 03:37:13,39,34900.0
PO001171,NCC016,SP0065,2025-01-13 07:53:02,94,477800.0
PO001725,NCC028,SP0087,2025-01-13 09:55:23,416,105400.0
PO001736,NCC043,SP0205,2025-01-13 11:48:41,466,312200.0
PO001477,NCC033,SP0016,2025-01-13 12:17:02,261,485600.0
PO002709,NCC009,SP0083,2025-01-13 13:28:19,280,48200.0
PO000213,NCC002,SP0110,2025-01-13 14:38:50,789,36100.0
PO000328,NCC034,SP0058,2025-01-13 20:22:37,969,29700.0
PO003347,NCC045,SP0023,2025-01-13 22:25:43,987,122300.0
